id	Type
PRKCD	FRG
PRKCDBP	FRG
PRKCE	FRG
PRKCG	FRG
PRKCH	FRG
PRKCI	FRG
PRKCQ	FRG
PRKCSH	FRG
PRKCZ	FRG
PRKD1	FRG
PRKD2	FRG
PRKD3	FRG
PRKDC	FRG
PRKG1	FRG
PRKG2	FRG
PRKRA	FRG
PRKRIR	FRG
PRKX	FRG
PRKY	FRG
PRL	FRG
PRLH	FRG
PRLR	FRG
PRM1	FRG
PRM2	FRG
PRMT1	FRG
PRMT2	FRG
PRMT3	FRG
PRMT5	FRG
PRMT7	FRG
PRMT8	FRG
PRND	FRG
PRNP	FRG
PRO1483	FRG
PRO1596	FRG
PRO2012	FRG
PRO2214	FRG
PRO2949	FRG
PRO2958	FRG
PRO2964	FRG
PROC	FRG
PROCR	FRG
PRODH2	FRG
PROL1	FRG
PROM1	FRG
PROP1	FRG
PRORY	FRG
PROS1	FRG
PROSC	FRG
PROSER1	FRG
PROX1	FRG
PROZ	FRG
PRPF18	FRG
PRPF19	FRG
PRPF3	FRG
PRPF31	FRG
PRPF38B	FRG
PRPF39	FRG
PRPF4	FRG
PRPF40A	FRG
PRPF4B	FRG
PRPF6	FRG
PRPF8	FRG
PRPH	FRG
PRPH2	FRG
PRPS1	FRG
PRPS1L1	FRG
PRPS2	FRG
PRPSAP1	FRG
PRPSAP2	FRG
PRR11	FRG
PRR13	FRG
PRR14	FRG
PRR14L	FRG
PRR15L	FRG
PRR16	FRG
PRR3	FRG
PRR34	FRG
PRR5	FRG
PRR5L	FRG
PRR7	FRG
PRRC1	FRG
PRRC2A	FRG
PRRC2B	FRG
PRRC2C	FRG
PRRG1	FRG
PRRG2	FRG
PRRG3	FRG
PRRG4	FRG
PRRX1	FRG
PRRX2	FRG
PRSS12	FRG
PRSS16	FRG
PRSS2	FRG
PRSS21	FRG
PRSS22	FRG
PRSS23	FRG
PRSS3	FRG
PRSS3P2	FRG
PRSS3P3	FRG
PRSS50	FRG
PRSS53	FRG
PRSS8	FRG
PRTN3	FRG
PRUNE	FRG
PRUNE2	FRG
PRX	FRG
PSAP	FRG
PSAT1	FRG
PSCA	FRG
PSD	FRG
PSD3	FRG
PSD4	FRG
PSEN1	FRG
PSEN2	FRG
PSENEN	FRG
PSG1	FRG
PSG11	FRG
PSG2	FRG
PSG3	FRG
PSG4	FRG
PSG5	FRG
PSG6	FRG
PSG7	FRG
PSG9	FRG
PSIP1	FRG
PSKH1	FRG
PSMA1	FRG
PSMA2	FRG
PSMA3	FRG
PSMA4	FRG
PSMA5	FRG
PSMA7	FRG
PSMB1	FRG
PSMB10	FRG
PSMB2	FRG
PSMB3	FRG
PSMB4	FRG
PSMB5	FRG
PSMB6	FRG
PSMB7	FRG
PSMB8	FRG
PSMB9	FRG
PSMC1	FRG
PSMC2	FRG
PSMC3	FRG
PSMC3IP	FRG
PSMC4	FRG
PSMC5	FRG
PSMC6	FRG
PSMD1	FRG
PSMD10	FRG
PSMD11	FRG
PSMD12	FRG
PSMD13	FRG
PSMD14	FRG
PSMD2	FRG
PSMD3	FRG
PSMD4	FRG
PSMD5	FRG
PSMD6	FRG
PSMD7	FRG
PSMD8	FRG
PSMD9	FRG
PSME1	FRG
PSME3	FRG
PSME4	FRG
PSMF1	FRG
PSMG1	FRG
PSMG2	FRG
PSORS1C1	FRG
PSORS1C2	FRG
PSPC1	FRG
PSPH	FRG
PSPN	FRG
PSRC1	FRG
PSTPIP1	FRG
PSTPIP2	FRG
PTAFR	FRG
PTBP1	FRG
PTBP2	FRG
PTBP3	FRG
PTCD2	FRG
PTCD3	FRG
PTCH1	FRG
PTCH2	FRG
PTCRA	FRG
PTDSS1	FRG
PTDSS2	FRG
PTEN	FRG
PTER	FRG
PTGDR	FRG
PTGDR2	FRG
PTGDS	FRG
PTGER1	FRG
PTGER2	FRG
PTGER3	FRG
PTGER4	FRG
PTGER4P2-CDK2AP2P2	FRG
PTGES	FRG
PTGES2	FRG
PTGES3	FRG
PTGFR	FRG
PTGIR	FRG
PTGIS	FRG
PTGS1	FRG
PTGS2	FRG
PTH	FRG
PTH1R	FRG
PTH2R	FRG
PTHLH	FRG
PTK2	FRG
PTK2B	FRG
PTK6	FRG
PTK7	FRG
PTMA	FRG
PTMS	FRG
PTN	FRG
PTOV1	FRG
PTP4A1	FRG
PTP4A2	FRG
PTP4A3	FRG
PTPLA	FRG
PTPLAD1	FRG
PTPLB	FRG
PTPN1	FRG
PTPN11	FRG
PTPN12	FRG
PTPN13	FRG
PTPN14	FRG
PTPN18	FRG
PTPN2	FRG
PTPN20B	FRG
PTPN21	FRG
PTPN22	FRG
PTPN3	FRG
PTPN4	FRG
PTPN6	FRG
PTPN7	FRG
PTPN9	FRG
PTPRA	FRG
PTPRB	FRG
PTPRC	FRG
PTPRCAP	FRG
PTPRD	FRG
PTPRE	FRG
PTPRF	FRG
PTPRG	FRG
PTPRH	FRG
PTPRJ	FRG
PTPRK	FRG
PTPRM	FRG
PTPRN	FRG
PTPRN2	FRG
PTPRO	FRG
PTPRR	FRG
PTPRS	FRG
PTPRT	FRG
PTPRU	FRG
PTPRZ1	FRG
PTRF	FRG
PTRH2	FRG
PTS	FRG
PTTG1	FRG
PTTG1IP	FRG
PTTG2	FRG
PTTG3P	FRG
PTX3	FRG
PUF60	FRG
PUM1	FRG
PUM2	FRG
PURA	FRG
PURG	FRG
PUS1	FRG
PUS3	FRG
PUS7	FRG
PUS7L	FRG
PVALB	FRG
PVR	FRG
PVRIG	FRG
PVRL1	FRG
PVRL2	FRG
PVRL3	FRG
PWAR5	FRG
PWP1	FRG
PWP2	FRG
PWWP2A	FRG
PXDC1	FRG
PXDN	FRG
PXMP2	FRG
PXMP4	FRG
PXN	FRG
PYCARD	FRG
PYCR1	FRG
PYCRL	FRG
PYGB	FRG
PYGL	FRG
PYGM	FRG
PYGO1	FRG
PYHIN1	FRG
PYROXD1	FRG
PYY	FRG
PYY2	FRG
PZP	FRG
QDPR	FRG
QKI	FRG
QPCT	FRG
QPCTL	FRG
QPRT	FRG
QRICH1	FRG
QRSL1	FRG
QSER1	FRG
QSOX1	FRG
QTRT1	FRG
QTRTD1	FRG
R3HCC1	FRG
R3HCC1L	FRG
R3HDM1	FRG
R3HDM2	FRG
R3HDM4	FRG
RAB11A	FRG
RAB11B	FRG
RAB11FIP1	FRG
RAB11FIP2	FRG
RAB11FIP3	FRG
RAB11FIP5	FRG
RAB13	FRG
RAB14	FRG
RAB15	FRG
RAB17	FRG
RAB1A	FRG
RAB1B	FRG
RAB20	FRG
RAB21	FRG
RAB22A	FRG
RAB23	FRG
RAB25	FRG
RAB26	FRG
RAB27A	FRG
RAB27B	FRG
RAB28	FRG
RAB29	FRG
RAB2A	FRG
RAB30	FRG
RAB31	FRG
RAB32	FRG
RAB33A	FRG
RAB33B	FRG
RAB35	FRG
RAB36	FRG
RAB38	FRG
RAB3A	FRG
RAB3B	FRG
RAB3D	FRG
RAB3GAP1	FRG
RAB3GAP2	FRG
RAB3IL1	FRG
RAB40A	FRG
RAB40AL	FRG
RAB40B	FRG
RAB40C	FRG
RAB5A	FRG
RAB5B	FRG
RAB5C	FRG
RAB6B	FRG
RAB7A	FRG
RAB8A	FRG
RAB8B	FRG
RAB9A	FRG
RAB9BP1	FRG
RABAC1	FRG
RABEP1	FRG
RABEP2	FRG
RABEPK	FRG
RABGAP1	FRG
RABGAP1L	FRG
RABGGTA	FRG
RABGGTB	FRG
RABIF	FRG
RABL3	FRG
RABL6	FRG
RAC1	FRG
RAC2	FRG
RAC3	FRG
RACGAP1	FRG
RAD1	FRG
RAD17	FRG
RAD21	FRG
RAD21L1	FRG
RAD23A	FRG
RAD23B	FRG
RAD50	FRG
RAD51	FRG
RAD51AP1	FRG
RAD51B	FRG
RAD51C	FRG
RAD51D	FRG
RAD52	FRG
RAD54B	FRG
RAD54L	FRG
RAD54L2	FRG
RAD9A	FRG
RAE1	FRG
RAF1	FRG
RAG1	FRG
RAG2	FRG
RAI1	FRG
RAI14	FRG
RAI2	FRG
RALA	FRG
RALB	FRG
RALBP1	FRG
RALGAPA1	FRG
RALGAPB	FRG
RALGDS	FRG
RALGPS1	FRG
RALGPS2	FRG
RALY	FRG
RALYL	FRG
RAMP1	FRG
RAMP2	FRG
RAMP3	FRG
RAN	FRG
RANBP1	FRG
RANBP10	FRG
RANBP17	FRG
RANBP2	FRG
RANBP3	FRG
RANBP6	FRG
RANBP9	FRG
RANGAP1	FRG
RANGRF	FRG
RAP1A	FRG
RAP1B	FRG
RAP1GAP	FRG
RAP1GAP2	FRG
RAP1GDS1	FRG
RAP2A	FRG
RAP2B	FRG
RAP2C	FRG
RAPGEF1	FRG
RAPGEF2	FRG
RAPGEF3	FRG
RAPGEF4	FRG
RAPGEF5	FRG
RAPGEF6	FRG
RAPGEFL1	FRG
RAPSN	FRG
RARA	FRG
RARB	FRG
RARG	FRG
RARRES1	FRG
RARRES2	FRG
RARRES3	FRG
RARS	FRG
RARS2	FRG
RASA1	FRG
RASA2	FRG
RASA3	FRG
RASAL1	FRG
RASAL2	FRG
RASGRF1	FRG
RASGRP1	FRG
RASGRP2	FRG
RASGRP3	FRG
RASIP1	FRG
RASL10A	FRG
RASL11B	FRG
RASL12	FRG
RASSF1	FRG
RASSF2	FRG
RASSF4	FRG
RASSF7	FRG
RASSF8	FRG
RASSF9	FRG
RAVER2	FRG
RAX	FRG
RB1	FRG
RB1CC1	FRG
RBBP4	FRG
RBBP5	FRG
RBBP6	FRG
RBBP7	FRG
RBBP8	FRG
RBBP9	FRG
RBCK1	FRG
RBFA	FRG
RBFADN	FRG
RBFOX1	FRG
RBFOX2	FRG
RBKS	FRG
RBL1	FRG
RBL2	FRG
RBM10	FRG
RBM12	FRG
RBM12B	FRG
RBM12B-AS1	FRG
RBM14	FRG
RBM15	FRG
RBM15B	FRG
RBM17	FRG
RBM19	FRG
RBM22	FRG
RBM23	FRG
RBM25	FRG
RBM26	FRG
RBM28	FRG
RBM3	FRG
RBM34	FRG
RBM38	FRG
RBM39	FRG
RBM41	FRG
RBM42	FRG
RBM47	FRG
RBM48	FRG
RBM4B	FRG
RBM5	FRG
RBM6	FRG
RBM7	FRG
RBM8A	FRG
RBMS1	FRG
RBMS2	FRG
RBMS3	FRG
RBMX2	FRG
RBMXL2	FRG
RBP1	FRG
RBP3	FRG
RBP4	FRG
RBPJ	FRG
RBPJL	FRG
RBPMS	FRG
RBX1	FRG
RC3H1	FRG
RC3H2	FRG
RCAN1	FRG
RCAN2	FRG
RCAN3	FRG
RCBTB1	FRG
RCBTB2	FRG
RCC1	FRG
RCE1	FRG
RCHY1	FRG
RCL1	FRG
RCN1	FRG
RCN2	FRG
RCN3	FRG
RCOR1	FRG
RCOR3	FRG
RCVRN	FRG
RDH11	FRG
RDH16	FRG
RDH8	FRG
RDX	FRG
REC8	FRG
RECK	FRG
RECQL	FRG
RECQL4	FRG
RECQL5	FRG
REEP1	FRG
REEP2	FRG
REEP4	FRG
REEP5	FRG
REG1A	FRG
REG1B	FRG
REG1P	FRG
REG3A	FRG
REL	FRG
RELA	FRG
RELB	FRG
RELN	FRG
REM1	FRG
REN	FRG
RENBP	FRG
REPIN1	FRG
REPS1	FRG
REPS2	FRG
RER1	FRG
RERE	FRG
RERGL	FRG
REST	FRG
RET	FRG
RETN	FRG
RETSAT	FRG
REV1	FRG
REV3L	FRG
REXO2	FRG
REXO4	FRG
RFC1	FRG
RFC2	FRG
RFC3	FRG
RFC4	FRG
RFC5	FRG
RFK	FRG
RFNG	FRG
RFPL1	FRG
RFPL1S	FRG
RFPL2	FRG
RFPL3	FRG
RFPL3S	FRG
RFTN1	FRG
RFWD3	FRG
RFX1	FRG
RFX2	FRG
RFX3	FRG
RFX4	FRG
RFX5	FRG
RFX7	FRG
RFXANK	FRG
RFXAP	FRG
RGCC	FRG
RGL1	FRG
RGL2	FRG
RGN	FRG
RGP1	FRG
RGR	FRG
RGS1	FRG
RGS10	FRG
RGS11	FRG
RGS12	FRG
RGS13	FRG
RGS14	FRG
RGS16	FRG
RGS17	FRG
RGS19	FRG
RGS2	FRG
RGS20	FRG
RGS3	FRG
RGS4	FRG
RGS5	FRG
RGS6	FRG
RGS7	FRG
RGS9	FRG
RGSL1	FRG
RHAG	FRG
RHBDD3	FRG
RHBDF1	FRG
RHBDF2	FRG
RHBDL1	FRG
RHBG	FRG
RHCG	FRG
RHD	FRG
RHEB	FRG
RHO	FRG
RHOA	FRG
RHOB	FRG
RHOBTB1	FRG
RHOBTB2	FRG
RHOBTB3	FRG
RHOC	FRG
RHOD	FRG
RHOF	FRG
RHOG	FRG
RHOH	FRG
RHOQ	FRG
RHOT1	FRG
RHOT2	FRG
RHPN1-AS1	FRG
RIBC2	FRG
RIC3	FRG
RIC8B	FRG
RIMBP2	FRG
RIMS1	FRG
RIMS2	FRG
RIMS3	FRG
RIN1	FRG
RIN2	FRG
RIN3	FRG
RING1	FRG
RINT1	FRG
RIOK2	FRG
RIOK3	FRG
RIPK1	FRG
RIPK2	FRG
RIPK4	FRG
RIPPLY3	FRG
RIT1	FRG
RIT2	FRG
RITA1	FRG
RLBP1	FRG
RLF	FRG
RLN1	FRG
RLN2	FRG
RMDN1	FRG
RMDN3	FRG
RMI1	FRG
RMND1	FRG
RMND5A	FRG
RMND5B	FRG
RN7SKP150	FRG
RNASE1	FRG
RNASE2	FRG
RNASE3	FRG
RNASE4	FRG
RNASE6	FRG
RNASEH1	FRG
RNASEH2A	FRG
RNASEH2B	FRG
RNASEL	FRG
RNASET2	FRG
RND1	FRG
RND2	FRG
RND3	FRG
RNF10	FRG
RNF103	FRG
RNF11	FRG
RNF111	FRG
RNF113A	FRG
RNF114	FRG
RNF115	FRG
RNF11B	FRG
RNF121	FRG
RNF122	FRG
RNF123	FRG
RNF125	FRG
RNF126	FRG
RNF126P1	FRG
RNF128	FRG
RNF13	FRG
RNF130	FRG
RNF138	FRG
RNF139	FRG
RNF14	FRG
RNF141	FRG
RNF144A	FRG
RNF146	FRG
RNF167	FRG
RNF17	FRG
RNF170	FRG
RNF185-AS1	FRG
RNF186	FRG
RNF187	FRG
RNF19A	FRG
RNF19B	FRG
RNF2	FRG
RNF208	FRG
RNF216	FRG
RNF219	FRG
RNF220	FRG
RNF24	FRG
RNF25	FRG
RNF32	FRG
RNF34	FRG
RNF38	FRG
RNF39	FRG
RNF4	FRG
RNF40	FRG
RNF41	FRG
RNF43	FRG
RNF44	FRG
RNF5	FRG
RNF6	FRG
RNF7	FRG
RNF8	FRG
RNFT1	FRG
RNFT2	FRG
RNGTT	FRG
RNH1	FRG
RNLS	FRG
RNMT	FRG
RNMTL1	FRG
RNPEP	FRG
RNPEPL1	FRG
RNPS1	FRG
ROBO1	FRG
ROBO3	FRG
ROBO4	FRG
ROCK1	FRG
ROCK2	FRG
ROGDI	FRG
ROM1	FRG
ROPN1B	FRG
ROR1	FRG
ROR2	FRG
RORA	FRG
RORB	FRG
RORC	FRG
ROS1	FRG
RP1-101G11.2	FRG
RP1-130G2.1	FRG
RP1-149A16.17	FRG
RP1-181J22.1	FRG
RP1-190J20.2	FRG
RP1-192P9.1	FRG
RP1-217P22.2	FRG
RP1-263J7.2	FRG
RP1-272E8.1	FRG
RP1-28C20.1	FRG
RP1-68D18.4	FRG
RP1-6P5.2	FRG
RP1-8B22.1	FRG
RP11-10N23.4	FRG
RP11-114H24.6	FRG
RP11-116O18.1	FRG
RP11-119F7.5	FRG
RP11-15P13.1	FRG
RP11-209A2.1	FRG
RP11-217B7.2	FRG
RP11-219B4.3	FRG
RP11-255C15.3	FRG
RP11-278J20.2	FRG
RP11-286E11.2	FRG
RP11-348B17.1	FRG
RP11-348N5.7	FRG
RP11-395B7.7	FRG
RP11-403P17.4	FRG
RP11-414H17.5	FRG
RP11-429B14.4	FRG
RP11-457I16.2	FRG
RP11-473I1.9	FRG
RP11-496I2.2	FRG
RP11-499E18.1	FRG
RP11-548H18.2	FRG
RP11-549J18.1	FRG
RP11-54K16.2	FRG
RP11-560G2.2	FRG
RP11-649A18.7	FRG
RP11-654A16.3	FRG
RP11-665C16.8	FRG
RP11-680C21.1	FRG
RP11-680F8.4	FRG
RP11-69I8.2	FRG
RP11-714L20.1	FRG
RP11-769O8.3	FRG
RP11-79P5.2	FRG
RP11-82L18.2	FRG
RP11-930P14.2	FRG
RP2	FRG
RP3-334F4.1	FRG
RP3-334F4.2	FRG
RP3-336K20__B.2	FRG
RP3-359N14.1	FRG
RP3-406C18.2	FRG
RP3-406P24.1	FRG
RP3-452M16.1	FRG
RP3-497J21.1	FRG
RP3-507I15.1	FRG
RP3-508D13.1	FRG
RP3-522P13.1	FRG
RP3-522P13.2	FRG
RP4-560B9.4	FRG
RP4-581F12.1	FRG
RP4-595K12.1	FRG
RP4-621B10.8	FRG
RP4-710M16.1	FRG
RP4-781L3.1	FRG
RP5-1118D24.2	FRG
RP5-1119A7.11	FRG
RP5-1170D6.1	FRG
RP5-1184F4.5	FRG
RP5-882O7.1	FRG
RP6-149D17.1	FRG
RP6-91H8.1	FRG
RPA1	FRG
RPA2	FRG
RPA3	FRG
RPA4	FRG
RPAIN	FRG
RPAP1	FRG
RPAP2	FRG
RPAP3	FRG
RPARP-AS1	FRG
RPE	FRG
RPE65	FRG
RPF1	FRG
RPGR	FRG
RPGRIP1	FRG
RPGRIP1L	FRG
RPH3A	FRG
RPH3AL	FRG
RPIA	FRG
RPL10A	FRG
RPL10L	FRG
RPL11	FRG
RPL12	FRG
RPL14	FRG
RPL15	FRG
RPL18	FRG
RPL19	FRG
RPL22	FRG
RPL23A	FRG
RPL23AP32	FRG
RPL23AP53	FRG
RPL24	FRG
RPL26L1	FRG
RPL27	FRG
RPL27A	FRG
RPL29	FRG
RPL3	FRG
RPL30	FRG
RPL31	FRG
RPL32	FRG
RPL34	FRG
RPL35	FRG
RPL35A	FRG
RPL36	FRG
RPL36AL	FRG
RPL37	FRG
RPL37A	FRG
RPL38	FRG
RPL39	FRG
RPL39L	FRG
RPL3L	FRG
RPL41	FRG
RPL6	FRG
RPL7	FRG
RPL8	FRG
RPL9	FRG
RPLP0	FRG
RPLP1	FRG
RPLP2	FRG
RPN1	FRG
RPN2	FRG
RPP14	FRG
RPP25	FRG
RPP30	FRG
RPP38	FRG
RPP40	FRG
RPRD1A	FRG
RPRD2	FRG
RPRM	FRG
RPS10	FRG
RPS10L	FRG
RPS11	FRG
RPS12	FRG
RPS14	FRG
RPS15	FRG
RPS15A	FRG
RPS16	FRG
RPS17	FRG
RPS18	FRG
RPS19	FRG
RPS21	FRG
RPS23	FRG
RPS24	FRG
RPS25	FRG
RPS27	FRG
RPS27A	FRG
RPS27L	FRG
RPS28	FRG
RPS29	FRG
RPS3	FRG
RPS4X	FRG
RPS4Y1	FRG
RPS5	FRG
RPS6	FRG
RPS6KA1	FRG
RPS6KA2	FRG
RPS6KA3	FRG
RPS6KA4	FRG
RPS6KA5	FRG
RPS6KA6	FRG
RPS6KB1	FRG
RPS6KB2	FRG
RPS6KC1	FRG
RPS7	FRG
RPS8	FRG
RPS9	FRG
RPUSD2	FRG
RQCD1	FRG
RRAD	FRG
RRAGA	FRG
RRAGB	FRG
RRAGC	FRG
RRAGD	FRG
RRAS	FRG
RRAS2	FRG
RRBP1	FRG
RREB1	FRG
RRH	FRG
RRM1	FRG
RRM2	FRG
RRN3	FRG
RRN3P1	FRG
RRNAD1	FRG
RRP1	FRG
RRP12	FRG
RRP15	FRG
RRP1B	FRG
RRP7A	FRG
RRP8	FRG
RRP9	FRG
RRS1	FRG
RS1	FRG
RSAD1	FRG
RSAD2	FRG
RSBN1	FRG
RSF1	FRG
RSG1	FRG
RSL1D1	FRG
RSL24D1	FRG
RSPH6A	FRG
RSRC1	FRG
RSRC2	FRG
RSU1	FRG
RTCA	FRG
RTCB	FRG
RTDR1	FRG
RTEL1	FRG
RTF1	FRG
RTFDC1	FRG
RTN1	FRG
RTN2	FRG
RTN3	FRG
RTN4	FRG
RTP4	FRG
RUFY1	FRG
RUFY2	FRG
RUFY3	FRG
RUNDC3A	FRG
RUNDC3B	FRG
RUNX1-IT1	FRG
RUNX1T1	FRG
RUNX2	FRG
RUNX3	FRG
RUSC1	FRG
RUSC2	FRG
RUVBL1	FRG
RUVBL2	FRG
RWDD1	FRG
RWDD2A	FRG
RWDD2B	FRG
RWDD3	FRG
RXFP3	FRG
RXRA	FRG
RXRB	FRG
RXRG	FRG
RYBP	FRG
RYK	FRG
RYR1	FRG
RYR2	FRG
RYR3	FRG
S100A1	FRG
S100A10	FRG
S100A11	FRG
S100A12	FRG
S100A13	FRG
S100A14	FRG
S100A2	FRG
S100A3	FRG
S100A4	FRG
S100A5	FRG
S100A6	FRG
S100A7	FRG
S100A8	FRG
S100A9	FRG
S100B	FRG
S100G	FRG
S100P	FRG
S100PBP	FRG
S1PR1	FRG
S1PR2	FRG
S1PR4	FRG
S1PR5	FRG
SAA3P	FRG
SAC3D1	FRG
SACM1L	FRG
SACS	FRG
SAE1	FRG
SAFB	FRG
SAFB2	FRG
SAG	FRG
SAGE1	FRG
SALL1	FRG
SALL2	FRG
SAMD14	FRG
SAMD4A	FRG
SAMD4B	FRG
SAMD9	FRG
SAMHD1	FRG
SAMM50	FRG
SAMSN1	FRG
SAP130	FRG
SAP18	FRG
SAP30	FRG
SAP30BP	FRG
SAP30L	FRG
SAR1A	FRG
SAR1B	FRG
SARAF	FRG
SARDH	FRG
SARM1	FRG
SARS	FRG
SARS2	FRG
SART1	FRG
SART3	FRG
SASH1	FRG
SASH3	FRG
SAT1	FRG
SATB1	FRG
SATB2	FRG
SAV1	FRG
SAYSD1	FRG
SBF1	FRG
SBNO1	FRG
SBNO2	FRG
SBSPON	FRG
SC5D	FRG
SCAF11	FRG
SCAF4	FRG
SCAF8	FRG
SCAI	FRG
SCAMP1	FRG
SCAMP2	FRG
SCAMP3	FRG
SCAMP4	FRG
SCAMP5	FRG
SCAND1	FRG
SCAND2P	FRG
SCAP	FRG
SCAPER	FRG
SCARA3	FRG
SCARB1	FRG
SCARB2	FRG
SCARF1	FRG
SCCPDH	FRG
SCD	FRG
SCD5	FRG
SCEL	FRG
SCFD1	FRG
SCG2	FRG
SCG3	FRG
SCG5	FRG
SCGB1A1	FRG
SCGB1D1	FRG
SCGB1D2	FRG
SCGB2A1	FRG
SCGB2A2	FRG
SCGN	FRG
SCIN	FRG
SCLY	FRG
SCMH1	FRG
SCML1	FRG
SCML2	FRG
SCN10A	FRG
SCN11A	FRG
SCN1A	FRG
SCN1B	FRG
SCN2A	FRG
SCN2B	FRG
SCN3A	FRG
SCN3B	FRG
SCN4A	FRG
SCN5A	FRG
SCN7A	FRG
SCN8A	FRG
SCN9A	FRG
SCNN1A	FRG
SCNN1B	FRG
SCNN1D	FRG
SCNN1G	FRG
SCO2	FRG
SCP2	FRG
SCPEP1	FRG
SCRG1	FRG
SCRIB	FRG
SCRN1	FRG
SCRN3	FRG
SCRT1	FRG
SCT	FRG
SCTR	FRG
SCUBE2	FRG
SCUBE3	FRG
SCYL2	FRG
SCYL3	FRG
SDAD1	FRG
SDC1	FRG
SDC2	FRG
SDC3	FRG
SDC4	FRG
SDCBP	FRG
SDCCAG3	FRG
SDF2	FRG
SDF2L1	FRG
SDF4	FRG
SDHA	FRG
SDHAF1	FRG
SDHB	FRG
SDHC	FRG
SDHD	FRG
SDK2	FRG
SDPR	FRG
SDR39U1	FRG
SDS	FRG
SEC11A	FRG
SEC13	FRG
SEC14L1	FRG
SEC14L1P1	FRG
SEC14L2	FRG
SEC14L3	FRG
SEC14L4	FRG
SEC14L5	FRG
SEC16A	FRG
SEC22A	FRG
SEC22B	FRG
SEC23A	FRG
SEC23B	FRG
SEC23IP	FRG
SEC24A	FRG
SEC24B	FRG
SEC24C	FRG
SEC24D	FRG
SEC31A	FRG
SEC31B	FRG
SEC61A1	FRG
SEC61A2	FRG
SEC61B	FRG
SEC61G	FRG
SEC62	FRG
SEC63	FRG
SECISBP2	FRG
SECISBP2L	FRG
SECTM1	FRG
SEH1L	FRG
SEL1L	FRG
SEL1L3	FRG
SELE	FRG
SELENBP1	FRG
SELL	FRG
SELP	FRG
SELPLG	FRG
SELT	FRG
SEMA3A	FRG
SEMA3B	FRG
SEMA3C	FRG
SEMA3D	FRG
SEMA3E	FRG
SEMA3F	FRG
SEMA3G	FRG
SEMA4A	FRG
SEMA4C	FRG
SEMA4D	FRG
SEMA4F	FRG
SEMA4G	FRG
SEMA5A	FRG
SEMA6A	FRG
SEMA6B	FRG
SEMA6C	FRG
SEMA6D	FRG
SEMA7A	FRG
SEMG1	FRG
SEMG2	FRG
SENP2	FRG
SENP3	FRG
SENP5	FRG
SENP6	FRG
SENP7	FRG
SEP15	FRG
SEPHS1	FRG
SEPHS2	FRG
SEPP1	FRG
SEPT10	FRG
SEPT11	FRG
SEPT2	FRG
SEPT4	FRG
SEPT5-GP1BB	FRG
SEPT6	FRG
SEPT7	FRG
SEPT8	FRG
SEPT9	FRG
SEPW1	FRG
SERBP1	FRG
SERGEF	FRG
SERHL2	FRG
SERINC1	FRG
SERINC2	FRG
SERINC3	FRG
SERINC5	FRG
SERP1	FRG
SERPINA1	FRG
SERPINA10	FRG
SERPINA2	FRG
SERPINA3	FRG
SERPINA4	FRG
SERPINA5	FRG
SERPINA6	FRG
SERPINA7	FRG
SERPINB1	FRG
SERPINB10	FRG
SERPINB13	FRG
SERPINB2	FRG
SERPINB3	FRG
SERPINB4	FRG
SERPINB5	FRG
SERPINB6	FRG
SERPINB7	FRG
SERPINB8	FRG
SERPINB9	FRG
SERPINC1	FRG
SERPIND1	FRG
SERPINE1	FRG
SERPINE2	FRG
SERPINF1	FRG
SERPINF2	FRG
SERPING1	FRG
SERPINH1	FRG
SERPINI1	FRG
SERPINI2	FRG
SERTAD2	FRG
SERTAD3	FRG
SESN1	FRG
SET	FRG
SETBP1	FRG
SETD1A	FRG
SETD1B	FRG
SETD2	FRG
SETD3	FRG
SETD4	FRG
SETD5	FRG
SETD6	FRG
SETD8	FRG
SETDB1	FRG
SETMAR	FRG
SETX	FRG
SEZ6L	FRG
SEZ6L2	FRG
SF1	FRG
SF3A1	FRG
SF3A2	FRG
SF3A3	FRG
SF3B1	FRG
SF3B2	FRG
SF3B3	FRG
SF3B4	FRG
SF3B5	FRG
SFI1	FRG
SFMBT1	FRG
SFN	FRG
SFPQ	FRG
SFRP1	FRG
SFRP4	FRG
SFRP5	FRG
SFSWAP	FRG
SFT2D2	FRG
SFTPB	FRG
SFTPC	FRG
SFTPD	FRG
SFXN1	FRG
SFXN3	FRG
SGCA	FRG
SGCB	FRG
SGCD	FRG
SGCE	FRG
SGCG	FRG
SGK1	FRG
SGK2	FRG
SGMS1	FRG
SGPL1	FRG
SGPP1	FRG
SGSH	FRG
SGSM2	FRG
SGSM3	FRG
SGTA	FRG
SH2B1	FRG
SH2B2	FRG
SH2B3	FRG
SH2D1A	FRG
SH2D2A	FRG
SH2D3A	FRG
SH2D3C	FRG
SH2D4A	FRG
SH3BGR	FRG
SH3BGRL	FRG
SH3BGRL3	FRG
SH3BP1	FRG
SH3BP2	FRG
SH3BP4	FRG
SH3BP5	FRG
SH3D21	FRG
SH3GL1	FRG
SH3GL2	FRG
SH3GL3	FRG
SH3GLB1	FRG
SH3GLB2	FRG
SH3PXD2A	FRG
SH3TC1	FRG
SH3TC2	FRG
SH3YL1	FRG
SHANK1	FRG
SHANK2	FRG
SHARPIN	FRG
SHB	FRG
SHBG	FRG
SHC1	FRG
SHC2	FRG
SHC3	FRG
SHCBP1	FRG
SHCBP1L	FRG
SHFM1	FRG
SHH	FRG
SHMT1	FRG
SHMT2	FRG
SHOC2	FRG
SHOX	FRG
SHOX2	FRG
