geneNames	GSM5176138	GSM5176139	GSM5176140	GSM5176141	GSM5176142	GSM5176143	GSM5176144	GSM5176145	GSM5176146	GSM5176147	GSM5176148
GNAZ	252.372	817.13	206.025	289.769	386.359	632.975	436.589	970.755	291.335	474.633	126.399
GNB1	1409.13666666667	4289.99666666667	1434.30566666667	1107.57766666667	1102.32366666667	2025.09666666667	1807.71666666667	4350.18	1728.00666666667	2204.94333333333	1220.081
GNB1L	126.399	480.993	189.221	51.4995	129.087	30.2685	317.851	658.866	34.2195	53.8885	89.0769
GNB2	1319.22	4189.31	1367.66	1241.58	1231.6	1364.01	1147.44	3102.49	1149.56	1477.52	843.55
GNB3	322.943	955.587	200.037	168.219	207.117	347.01	482.649	833.891	226.674	274.465	88.1017
GNB5	361.565666666667	958.470333333333	276.303333333333	177.019333333333	160.698633333333	338.08	276.187666666667	464.790666666667	284.051333333333	264.85	132.7652
GNE	377.63	1331.85	555.358	335.783	644.957	590.91	462.61	1060.55	458.829	510.407	296.962
GNG10	623.549	1598.45	1135.31	806.924	1190.17	797.47	761.114	2597.27	1426.83	1194.68	1004.3
GNG11	19.114	764.351	217.721	230.231	139.34	642.633	411.649	701.003	306.568	310.012	193.512
GNG12	1108.26	4247.53	2054.98	1505.56	1536.18	2485.18	1492.88	4606.9	2039.79	2380.54	1360.12
GNG13	12.5613	65.1489	50.2702	18.3935	11.095	79.108	155.126	70.4032	92.41	31.1938	20.0669
GNG3	351.172	777.217	266.245	152.592	325.693	439.377	552.098	1075.01	170.312	295.352	17.1945
GNG4	249.404	933.959	214.299	198.284	291.504	414.01	734.838	1106.53	299.579	281.549	115.591
GNG5	1852.61	5095.21	1586.79	1556.2	2004.93	2007.1	1829.1	4898.78	2190.61	2241.56	1210.13
GNG7	234.017	246.988	87.4521	139.295	103.719	165.78	204.149	409.466	252.588	207.043	59.3025
GNGT1	10.2516	89.3259	5.51232	7.76851	9.17817	16.8633	13.8258	8.61702	1.72361	6.30564	41.7403
GNL1	349.698	648.21	300.721	348.919	312.662	310.038	469.269	1226.16	313.731	252.636	166.668
GNL2	177.059	701.048	181.074	251.18	275.385	324.701	255.565	594.788	233.209	256.333	169.92
GNL3L	130.54805	308.297325	72.9478025	110.3326	97.9913	133.437175	185.0495	351.78275	110.20455	119.10437	77.058
GNLY	38.529	165.7463	15.73845	30.8792	109.1345	51.90195	53.49165	171.40315	72.172	47.66225	49.53755
GNMT	137.011	400.75	155.645	121.982	6.75737	84.8589	33.5231	220.631	83.6991	42.3236	4.9994
GNPAT	446.356	1414.43	505.821	401.595	441.277	526.261	604.858	1517.74	331.269	604.586	310.399
GNPDA1	269.341	1039.12	314.231	207.847	298.027	327.467	242.464	1040.36	311.44	366.188	245.95
GNPTAB	185.17715	463.8515	133.9983	102.81735	172.9895	293.3045	266.6585	547.8915	182.996	243.4595	129.171
GNRH1	48.2824	173.429	6.05887	59.7451	91.6057	86.6564	94.3915	45.8861	4.76689	68.4575	64.8818
GNRH2	138.531	408.223	169.854	88.8305	214.665	260.299	428.278	594.657	123.918	105.545	123.121
GNRHR	29.9818533333333	223.604266666667	29.2526966666667	28.65774	47.28409	83.6109333333333	116.361766666667	106.94904	44.04792	53.8115233333333	36.3593666666667
GNS	258.255133333333	1470.24666666667	447.389666666667	233.6327	338.513533333333	302.6178	435.222333333333	1342.63866666667	426.466666666667	599.596666666667	320.480333333333
GOLGA1	271.51	1173.9305	248.0695	180.896	273.0215	385.9995	470.917	998.1405	275.7295	421.3845	228.101
GOLGA2	341.238333333333	1325.35666666667	439.765333333333	291.032666666667	264.027666666667	378.484333333333	456.871666666667	1052.47133333333	481.231666666667	412.415666666667	314.145
GOLGA2P5	20.7663	319.644	29.6065	44.7095	10.3471	95.5778	23.7336	153.13	62.536	50.7178	12.2146
GOLGA3	514.917	2395.31	809.761	537.875	959.852	734.697	1541.69	3556.13	824.628	1205.55	744.178
GOLGA4	404.785	1134.963	508.9	462.7745	670.317	534.3545	497.9215	1143.6605	359.4405	552.373	339.8905
GOLGA5	633.751	2373.42	867.084	555.439	779.609	928.305	818.038	2076.95	996.613	1354.27	653.906
GOLGA6A	53.6553	68.538	113.628	6.96485	85.6752	22.5324	179.117	233.954	28.4877	27.1182	7.2343
GOLGA7	1242.74	3889.26	1343.6	944.508	1114.53	1387.4	1480.18	3922	1358.51	1650.95	984.691
GOLGA8A	603.291	2090.4485	516.975	517.107	623.4345	541.4842	1024.461	1363.6285	817.8745	924.203	434.9065
GOLGA8N	1497.96	3706.18	1396.69	2204.73	1574.83	1549.28	1263.88	5196.15	1741.11	2344.1	948.343
GOLGB1	854.0585	3968.25	1113.286	856.534	1320.9955	1239.4135	1250.004	2939.675	937.9915	1246.7765	688.254
GOLIM4	80.04315	141.6055	109.0582	71.3834	47.4502	273.60315	171.56885	394.4687	214.9958	195.9501	60.41389
GOLM1	478.115	1525.42	381.224	531.248	446.782	1554.36	1356.26	3422.98	922.17	1340.03	739.557
GOLPH3	1386.07	7560.59	2716.76	1878.46	2547.44	2407.1	2166.53	5000.51	2428.95	2812.42	1879.69
GOLPH3L	966.096	2313.03	1040.41	703.937	671.804	471.457	162.467	1390.06	461.655	779.836	348.6
GOLT1B	471.346	1510.98	827.258	442.449	550.805	895.61	558.413	1256.21	900.193	931.508	618.136
GON4L	341.361	789.282	127.74795	193.642	233.6245	312.302	273.845	781.053	203.7035	251.11	152.071
GORASP1	275.365	723.592	248.21	270.709	343.574	495.141	453.616	1512.75	338.709	440.806	165.724
GORASP2	1145.73066666667	4633.9	1498.77	1001.58933333333	1287.38666666667	2117.20666666667	1600.13	5201.37	1767.61666666667	2269.08666666667	1267.17
GOSR1	434.284666666667	1847.33933333333	445.302	402.601333333333	359.65	622.664666666667	602.277	1260.26333333333	416.397	615.493	268.8328
GOSR2	255.75786	831.32	187.79882	120.18622	168.22074	305.301	278.3322	820.5398	219.43776	292.8682	136.0945
GOT1	253.999	1267.17	408.369	94.6962	349.865	433.446	263.061	579.64	330.238	311.305	231.142
GOT2	786.223	2205.24	626.902	544.51	554.881	1097.75	809.331	3209.98	874.72	1025.6	577.374
GP1BA	375.437	940.176	226.967	202.774	295.385	581.196	641.244	896.642	264.136	473.68	213.468
GP2	67.9564	257.1685	76.27075	74.12676	82.967	154.714125	207.303	312.168775	105.321525	109.1708	35.71673
GP5	33.447945	136.035	8.56844	30.0056	33.286655	243.203	67.501165	231.4925	26.56288	34.59775	71.9068
GP6	129.228	502.847	173.483	122.903	139.55	369.413	144.92	326.646	77.6904	137.582	84.2444
GP9	206.614	877.011	128.417	109.462	107.519	314.442	324.715	581.59	184.5	350.027	114.044
GPA33	176.625	479.822	35.4787	165.878	54.9963	313.138	157.387	422.463	45.2814	218.419	101.371
GPAA1	733.738666666667	2472.97	922.762333333333	759.324333333333	1022.74133333333	1272.05033333333	922.080333333333	2182.27666666667	961.500333333333	1045.123	646.983666666667
GPALPP1	64.2341	209.213	58.6259	51.8022	32.1346	15.6245	51.5106	52.4426	56.1103	54.1459	61.2506
GPATCH1	131.922	237.053	110.76	78.4492	110.501	118.406	49.0476	419.96	55.6336	94.9978	10.6674
GPATCH2	104.811	651.484	251.52	186.037	157.78	266.586	400.266	618.656	216.447	190.782	176.226
GPATCH2L	126.924	708.385	123.99	56.6051	118.196	237.94	149.968	583.921	18.3507	149.543	79.7534
GPATCH3	269.034	500.372	184.498	169.408	248.58	321.689	408.41	809.319	227.808	233.121	85.2902
GPATCH4	262.2565	420.0745	132.513	116.402	154.732	217.94905	330.17	546.181	142.155	194.606	138.242
GPATCH8	419.573	1682.55	479.4285	251.89705	431.8655	561.1875	627.4335	1462.2	475.251	348.9395	319.967
GPBP1L1	907.326	2882.73	1019.86	634.443	838.176	948.106	667.771	2655.33	946.743	1299.62	814.24
GPC1	98.33685	205.05045	133.15515	80.24778	44.11835	202.478	171.96185	373.22445	52.8864	220.22235	50.95705
GPC3	102.536	162.421	158.664	222.276	210.255	329.646	188.619	142.818	105.338	121.005	106.426
GPC4	50.3615	276.178	83.0682	79.26445	33.46965	193.1985	185.618	310.329	116.261	142.21145	30.99775
GPC5	71.6654	177.377	171.449	124.368	178.592	235.685	164.866	310.501	199.307	191.233	130.247
GPD1	26.1704	104.4447	29.87625	26.4822	26.641515	53.59095	39.4788	79.62675	32.89405	30.17365	16.2756
GPD1L	102.103	649.059	155.417	37.8076	200.322	187.52	122.128	646.51	177.913	53.0071	23.717
GPD2	75.92285	430.186	34.5899	80.40375	94.98835	104.04135	97.43195	219.2215	86.0408	71.16193	75.8339
GPER1	62.05045	1143.402	267.617	133.7879	280.5295	201.4827	140.6115	807.8245	255.871	206.4865	147.9421
GPHN	221.047	373.352	117.827	117.744	117.713	218.356	189.209	630.688	193.213	151.7	100.075
GPI	4150.53	10668.8	3570.63	2578	3612.02	4195.63	3301.96	8177.25	2934.32	3392.96	1819.09
GPKOW	302.546	928.276	205.181	247.136	387.597	160.039	243.674	768.989	259.009	288.648	224.04
GPLD1	121.70582	189.57158	27.04474	69.77472	74.01	160.323	139.44124	266.96748	63.49874	68.20546	51.052998
GPM6A	128.703	694.391	158.912	80.5529	122.51425	164.9525	167.581	506.867	98.98795	150.6895	141.2435
GPM6B	2742.0205	4594.19425	1772.0435	1231.19775	1458.6935	253.29515	377.86225	764.8595	611.618	265.86625	300.288975
GPN1	797.539	1516.97	732.255	493.871	373.965	606.655	884.941	1134.64	615.491	959.293	218.167
GPN2	150.591	438.071	141.205	111.524	291.477	163.076	276.123	620.758	171.482	225.432	125.387
GPN3	465.629	785.088	667.453	360.462	496.164	314.746	221.988	725.307	277.09	332.237	211.566
GPNMB	497.498	2125.25	586.7	532.139	490.651	2398.07	2525.76	3535.58	1404.69	2135.77	1037.03
GPR1	43.1104	97.8076	59.5068	64.1006	68.8364	6.96087	146.962	126.438	13.2747	98.3084	83.6255
GPR107	182.743875	806.5783	235.14699	200.7351	254.973325	210.398525	270.157875	808.1825	257.44925	340.9655	178.4111175
GPR110	89.1377	132.914	59.6733	19.5437	3.01675	187.832	61.9567	24.5992	68.9714	14.2341	22.3357
GPR116	71.1839	216.19945	39.683935	56.2742	45.31135	146.601	122.37105	217.27315	46.39545	89.18065	88.5158
GPR12	311.011	886.192	197.941	142.412	251.665	391.215	446.593	828.22	189.884	269.068	189.758
GPR124	84.58515	258.589	61.7415	66.6146	49.86115	189.9955	176.68135	211.886	93.97585	139.0892	68.56995
GPR125	175.21	923.453	171.455	161.954	236.803	569.868	490.493	2121.44	688.5	1118.96	496.787
GPR126	821.381	4759.83	1718.35	830.526	1489.58	1406.34	1071.9	5143.91	1768.14	1967.36	1095.08
GPR132	15.1127	66.9343	10.8579	11.3919	12.6083	73.8373	74.6594	39.9381	29.227	18.9431	7.00067
GPR135	37.0844666666667	73.4938333333333	37.4097933333333	13.3338666666667	24.7718333333333	118.0707	58.3888	44.0368666666667	21.5134466666667	49.4161666666667	8.45852
GPR137	90.7832966666667	565.164333333333	91.9994666666667	71.2826	122.5476	154.263633333333	164.5672	554.602	124.884863333333	171.7641	43.0311333333333
GPR137B	196.608	931.597	292.359	99.324	312.552	367.265	316.354	972.737	248.237	315.051	199.271
GPR143	32.9742	49.8967	25.5255	14.7372	13.3588	28.0714	37.3237	24.8284	24.2273	23.2726	9.31941
GPR144	20.9252	40.1115	57.0383	9.12145	8.23873	67.3417	101.976	57.0732	41.5678	59.9144	10.5367
GPR15	133.616	615.734	206.31	182.031	163.594	446.201	263.737	594.258	156.066	257.834	104.064
GPR153	191.05855	1203.8565	384.923	367.3255	469.5635	703.742	745.5745	1652.0705	527.0885	483.351	261.8245
GPR157	145.45	633.67	152.69	207.64	59.7758	224.549	187.911	332.195	71.836	75.7918	43.5163
GPR161	107.391466666667	266.135166666667	64.0695	58.81426	42.4298	195.841333333333	156.8778	309.064333333333	89.4024666666667	111.293566666667	47.3867
GPR162	122.578	101.709	22.516	25.1631	14.6517	53.5583	270.211	191.697	57.7405	96.4705	36.3156
GPR17	56.83825	117.35095	16.28189	32.1492	29.7173	59.38845	84.74255	171.0507	22.33445	26.2603	76.91675
GPR171	15.9544	48.7273	16.2469	9.9317	87.2313	15.5378	21.1748	24.6929	68.6316	10.7285	70.9505
GPR173	39.7811	142.656	25.6137	123.981	118.048	58.9969	60.9757	127.212	89.0883	30.0778	12.1023
GPR176	178.945	399.197	158.649	101.675	166.199	247.226	252.61	716.189	176.423	273.336	131.496
GPR18	9.73306	21.4877	3.0022	12.1207	11.2746	131.532	83.2312	41.2451	12.2673	9.00099	26.814
GPR182	200.864	655.754	193.201	196.805	130.941	225.804	288.456	588.234	167.998	217.551	88.2322
GPR183	143.119	80.1479	80.6528	28.8944	33.8226	81.2991	92.4165	157.731	103.994	139.269	39.6362
GPR19	28.6175	216.655	25.7744	30.8453	105.299	118.252	28.2399	189.853	49.9918	116.027	108.359
GPR20	46.8908	338.271	20.1665	14.7656	20.27	41.8724	143.606	85.038	52.3031	36.1511	60.9096
GPR21	145.022	774.514	98.7892	137.8	161.196	216.832	419.845	827.367	143.679	247.226	35.2104
GPR22	13.7882	195.025	8.19527	8.69102	50.579	17.367	30.7157	100.584	4.90166	31.4754	53.2755
GPR25	27.1758	62.3152	8.10164	40.5206	3.00564	19.6066	133.719	20.3175	6.48999	23.3388	31.7505
GPR27	272.654	1106.76	382.464	252.725	242.755	645.887	389.145	984.698	324.821	306.972	121.847
GPR3	173.709	106.422	228.722	75.0314	39.2676	88.1316	84.5388	82.6871	106.705	35.9209	42.6112
GPR31	15.5456	42.3926	10.375	11.6233	12.4085	33.9999	23.7089	55.0727	13.3318	14.552	5.83519
GPR32	109.746	225.677	95.8873	37.0608	96.0765	103.065	217.385	195.057	127.514	24.4679	64.0877
GPR35	124.417	745.847	72.6486	67.6099	189.981	198.67	370.026	910.399	151.873	148.973	69.7796
GPR37	9.5863	5.16809	33.5509	2.22402	2.5931	5.02259	96.3897	4.84076	1.83651	7.54333	30.2189
GPR37L1	36.8985	68.4484	18.2328	29.073	15.2104	50.9991	33.2011	69.6795	35.7104	44.0895	13.589
GPR39	128.603	38.2836	89.4438	31.8873	9.12064	29.4282	35.319	30.871	48.3811	22.8666	16.0334
GPR4	108.15175	110.0818	87.59299	103.65645	140.3916	259.723	195.06815	238.106	142.648	158.2616	122.63525
GPR45	27.6042	72.9993	17.784	48.1667	58.2712	30.5809	44.3302	123.828	22.7946	102.381	13.9844
GPR50	37.8808	116.871	24.4038	22.5826	33.9104	79.6171	85.8722	457.662	24.1074	32.332	34.2342
GPR52	46.6452	110.535	11.0312	16.4818	16.4614	30.6285	62.3378	108.274	90.8709	20.1003	10.3949
GPR56	102.43295	246.9715	59.26955	52.9927	127.66895	513.3781	80.2043	237.791	102.2039	72.2466	50.86175
GPR6	11.5726	198.768	7.77814	54.361	8.6936	32.756	19.3749	34.837	12.2378	13.8457	15.5883
GPR63	114.496	178.679	82.7209	51.4611	7.87148	32.5695	117.832	248.153	19.4788	90.4065	9.01082
GPR64	1781.33	11954.6	3368.71	2035.13	3233.56	4422.63	5151.68	11208.6	3446.71	5303.14	3166.33
GPR65	17.9661	173.053	64.1187	44.1072	26.1053	104.825	73.8407	150.166	60.9826	82.567	25.5623
GPR68	65.5342	359.69	80.7029	68.5049	43.8655	204.24	232.261	294.417	70.465	188.971	37.9686
GPR75	137.495	55.4127	54.8923	107.899	85.7718	74.4789	91.3861	341.428	22.3705	113.237	47.6289
GPR85	36.8062	39.993	41.8968	66.1095	55.6207	79.0718	13.5505	85.5287	7.4289	1.64644	28.3358
GPR87	15.12	168.352	17.9933	24.3887	25.0584	28.834	89.3999	125.353	76.2031	14.5926	5.56269
GPR88	881.14	1751.84	755.503	770.68	613.247	1034.59	1472.73	2033.16	930.429	1265.11	583.945
GPR97	152.847	525.202	87.9357	87.7088	35.8799	416.535	371.381	587.091	187.302	255.696	106.632
GPR98	46.1232	262.67	2.93366	73.2771	28.5493	151.757	112.713	307.166	91.1579	137.19	3.74994
GPRASP1	1628.4	5741.71	2073.67	1199.18	1756.82	1378.88	1303.27	3597.52	1115	1622.66	1178.17
GPRC5A	659.5565	3304.05	1296.225	719.9015	1364.865	1308.1	574.257	1043.8395	373.468	544.7545	235.6025
GPRC5B	706.1115	2085.1365	1271.889	721.2975	1145.1485	437.3185	467.0945	704.961	317.344	391.694	207.2308
GPRC5C	975.801	4177.71	1445.87	872.215	1386.05	739.106	1206.6	2452.71	895.494	1097.58	585.154
GPRC5D	130.75	1010.52	366.463	305.744	295.591	536.365	212.364	1286.93	294.51	395.842	198.474
GPRIN2	177.641	400.86	120.199	65.4015	191.685	390.088	391.681	763.358	244.7	161.856	261.913
GPS1	212.334	881.792	327.663	272.298	312.654	490.474	494.621	798.996	337.349	358.685	285.917
GPS2	818.697	2119.51	662.508	474.661	632.271	757.029	1141.02	2418.25	623.767	900.917	373.755
GPSM2	126.67235	571.3715	240.5075	118.31825	184.74	200.883	280.2805	687.244	383.2605	285.109	182.1915
GPSM3	161.261	446.0635	91.0598	74.05615	81.9989	302.927	365.351	407.47	164.0675	219.6785	82.4689
GPT	172.347	34.233	123.625	31.1028	10.0172	52.7335	68.7036	51.7172	12.9911	34.7765	31.6217
GPX1	905.25	3380.02	1094.71	913.003	1077.06	1940.43	1552.09	2678.98	1165.57	1511.75	841.142
GPX2	206.167	335.786	113.553	222.86	20.2118	85.646	483.821	809.916	141.131	49.4137	90.6966
GPX3	29815.45	8645.995	29344.15	28457.75	29800.1	26189.75	30827.65	29900.7	31957.8	28639.9	23753.6
GPX4	2387.15	8300.49	3650.19	2396.46	2950.99	2781.13	2336.11	4650.41	1961.37	2829.88	1640.36
GPX5	86.8822	120.9755	58.6637	109.84395	164.7945	183.7299	150.1353	289.8656	81.9117	86.4199	24.8249
GPX7	195.562	582.806	133.331	186.379	138.396	506.077	459.818	1155.99	413.291	414.372	188.962
GRAMD1B	241.591	1282.9	165.123	207.419	332.094	442.969	359.087	880.605	197.991	249.141	136.6
GRAMD1C	20.3981	105.107	49.448	16.8942	111.709	114.425	55.2713	15.1773	4.99158	37.4556	98.4844
GRAMD3	211.642	528.073	354.906	138.205	289.492	404.933	330.394	537.624	233.387	382.448	295.886
GRAMD4	88.7338	997.653	356.054	137.176	194.187	535.47	484.08	1220.6	233.431	426.129	187.929
GRAP	90.0979	276.89	13.8045	85.7349	29.548	381.229	185.297	412.223	5.42396	88.9269	8.83797
GRAP2	16.0293	39.7397	8.18752	8.96984	10.5288	35.0375	35.4925	30.2125	72.0889	14.3539	6.80496
GRB10	284.964125	1035.33865	302.264825	237.858	362.808325	474.93125	425.2785	856.365	325.87755	278.56075	174.753075
GRB14	28.6924	66.2693	14.8458	33.0816	52.8345	114.653	75.1078	66.5732	12.8	57.6886	37.3194
GRB2	387.894	1110.42	290.682	68.8819	139.385	525.192	1030.82	1305.49	257.258	251.603	179.271
GRB7	210.95	268.653	39.2266	216.548	215.538	55.4317	151.289	411.953	124.707	125.123	25.551
GREB1	42.5028666666667	70.46277	25.4273433333333	37.0783033333333	41.44999	65.0885	17.10816	89.4367666666667	33.86316	17.2809266666667	38.3572666666667
GREB1L	159.057	835.376	247.794	260.676	206.96	349.829	265.086	399.641	304.889	202.349	126.883
GREM1	247.0835	4958.755	786.6435	970.5535	710.2825	4177.16	4335.045	16426.4	2846.755	6048.43	3541.735
GREM2	14.613	48.1965	53.1501	8.90393	7.1098	32.6851	74.9908	73.8734	29.1594	95.0436	8.43138
GRHL2	144.401	138.423	70.3316	66.68	86.2437	44.2252	43.0652	256.079	71.4175	29.9989	62.6502
GRHPR	728	2031.26	654.204	470.276666666667	568.643	770.520333333333	889.207666666667	1631.01333333333	595.54	668.582333333333	485.507333333333
GRIA1	54.21155	63.3269	23.400195	33.2714	26.03505	72.82605	31.0342	262.378	12.25793	97.41595	59.08205
GRIA2	7.28179	59.8216	6.31556	5.77939	6.24108	20.7821	53.5766	36.9167	8.92678	18.1251	65.1799
GRIA3	39.1559	64.1110666666667	31.9165	19.17811	38.9251433333333	60.5875333333333	55.6305333333333	73.5418333333333	9.71439333333333	13.17468	26.06874
GRIA4	149.352	314.924	73.0508	132.861	146.203	290.798	94.1543	570.124	190.343	188.179	105.645
GRID2	122.475	59.0583	80.249	90.8786	143.957	305.4	142.874	342.492	101.467	104.269	125.545
GRIK1	40.84565	72.7238	44.908	62.54335	59.605075	237.528	222.714	213.2171	60.77545	72.6855	17.3795
GRIK2	33.42225	30.5864	25.2623	29.9933	6.58091	38.888965	74.73	29.316085	31.9757	26.02605	7.080475
GRIK3	12.5997	64.7997	23.914	7.63222	8.66708	19.7395	19.506	28.9471	8.58925	9.45832	9.30351
GRIK4	22.0833	77.7957	59.2129	83.294	5.12191	51.872	69.3725	48.4536	45.0789	93.9549	7.13933
GRIK5	281.8525	911.6588	228.065	239.46785	248.04335	858.3925	454.946	728.375	158.5589	243.42725	128.56352
GRIN1	66.01768	187.34656	55.47338	39.948158	40.04118	147.8197	150.47534	224.16748	31.665464	99.5808	41.402652
GRIN2A	141.995	333.411	117.613	82.9815	162.236	300.249	210.705	503.074	55.146	148.402	38.1639
GRIN2B	82.80765	284.4305	74.713095	67.35425	42.80035	155.0733	251.8368	172.8211	75.145	124.19515	47.3054
GRIN2C	77.5811	167.0788	57.99795	10.51855	92.83125	45.9403	36.8523	97.8171	60.5597	28.0555	40.0608
GRIN2D	6.84433	20.8418	53.0591	12.5503	82.695	29.6783	43.2852	53.8969	13.7643	55.8655	56.2901
GRINA	365.529	1964.4	553.575	415.569	743.145	879.739	544.484	1574.09	483.365	542.807	426.13
GRIP1	19.1501	40.6588	6.88952	10.7488	10.3569	38.0181	19.5661	36.7756	4.60495	11.7973	53.6145
GRIP2	102.821	641.264	174.037	208.669	152.003	139.706	665.893	919.803	187.087	362.277	187.132
GRK1	36.1794	399.266	138.927	59.7917	67.3878	176.358	159.042	321.822	157.533	117.555	66.9639
GRK4	59.86752	244.43205	61.51707	76.4708	19.24805	104.92725	12.33245	199.126185	47.91891	36.4466	35.454275
GRK5	912.984	4381.925	1625.895	1036.2865	1291.4355	798.9225	718.725	3007.91	686.5285	841.016	578.271
GRK6	148.20915	343.43875	82.76175	104.366225	90.203025	249.848125	145.8585	425.92275	58.847575	107.601725	50.58175
GRM1	84.6693666666667	227.071333333333	48.4204333333333	60.7335	39.6539966666667	156.735833333333	67.5643666666667	231.5768	60.6805233333333	46.5427	30.2348533333333
GRM2	21.4564	93.7973	22.1633	11.4154	20.9146	52.5595	30.629	83.7335	28.5498	136.464	12.2556
GRM3	39.4164	161.252	10.848	8.57879	102.301	215.909	108.673	253.409	13.1034	15.1565	16.2277
GRM4	223.301	593.314	237.153	133.262	210.859	561.869	662.63	1007.47	277.143	309.423	243.889
GRM5	29.02735	183.62815	26.5992	125.582	16.71195	76.18525	28.35805	94.89645	32.35025	86.9351	32.0379
GRM6	289.703	877.429	242.465	241.315	239.697	714.887	470.553	783.872	287.028	397.577	107.348
GRM8	86.4719333333333	188.787266666667	28.1659133333333	30.5632633333333	42.9249666666667	95.5623333333333	54.6461	225.898266666667	49.5875666666667	28.54034	15.1620866666667
GRN	566.218266666667	3011.58666666667	808.010666666667	994.560666666667	719.227	1944.90066666667	1833.276	4649.21	1356.918	1770.29366666667	764.19
GRP	31.7402	64.1069	10.7998	62.5422	17.2669	65.8036	45.3931	76.0927	9.15697	124.773	101.287
