"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"C9orf142.1",0.00419437728730701,0.400592905364345,0.341,0.293,1,"T cells","C9orf142"
"CDC42.4",0.0050553006370612,0.339827428523366,0.765,0.794,1,"T cells","CDC42"
"SF3B1.1",0.00509537302408971,0.305387254506795,0.564,0.551,1,"T cells","SF3B1"
"C1orf56",0.00509546215633745,0.430365777760511,0.296,0.232,1,"T cells","C1orf56"
"MZT2A",0.00565451909761536,0.300862720151234,0.341,0.283,1,"T cells","MZT2A"
"PLP2.5",0.00566945285862837,0.25512214645973,0.821,0.808,1,"T cells","PLP2"
"PHF20",0.00588859214119401,0.282351371655109,0.385,0.33,1,"T cells","PHF20"
"ARPP19.1",0.00627605964814045,0.352875885614437,0.425,0.371,1,"T cells","ARPP19"
"PCGF5",0.00671936742651965,0.268867645478384,0.285,0.225,1,"T cells","PCGF5"
"SPSB3",0.00686371762709986,0.317289195277809,0.369,0.322,1,"T cells","SPSB3"
"ZC3HAV1.1",0.00699720481434785,0.585950229125368,0.475,0.431,1,"T cells","ZC3HAV1"
"TES.1",0.0071359053648109,0.350187659747949,0.391,0.336,1,"T cells","TES"
"CNOT7",0.00763794566969061,0.330602241467656,0.291,0.227,1,"T cells","CNOT7"
"HNRNPF.2",0.0078121939426986,0.281146743873823,0.67,0.684,1,"T cells","HNRNPF"
"HIST1H2BK",0.00847746701748896,0.337212859251129,0.352,0.293,1,"T cells","HIST1H2BK"
"HSPA8",0.00892135598611252,0.32883764640509,0.939,0.971,1,"T cells","HSPA8"
"PER1",0.00897386854043429,0.293548256557139,0.302,0.234,1,"T cells","PER1"
"VPS4B",0.00905287185360562,0.421061272879111,0.369,0.333,1,"T cells","VPS4B"
"PHF1",0.00922845724266028,0.328550883844449,0.385,0.333,1,"T cells","PHF1"
"IER2",0.0092793192790913,-0.262949107583738,0.704,0.828,1,"T cells","IER2"
"KMT2A",0.00982619247436877,0.305235264527697,0.335,0.277,1,"T cells","KMT2A"
"CPA3",0,3.57948214871458,0.968,0.01,0,"Mast cells","CPA3"
"CD69.2",0,3.52078844346009,0.824,0.031,0,"Mast cells","CD69"
"RGS13",0,2.71824000236687,0.824,0.014,0,"Mast cells","RGS13"
"CTSG",0,2.17541033813897,0.512,0.01,0,"Mast cells","CTSG"
"SLC18A2",0,2.07506788635545,0.76,0.003,0,"Mast cells","SLC18A2"
"IL1RL1",0,2.02194132007065,0.712,0.012,0,"Mast cells","IL1RL1"
"GCSAML",0,2.01863043244387,0.68,0.003,0,"Mast cells","GCSAML"
"GPR65.1",0,2.01495883262455,0.624,0.02,0,"Mast cells","GPR65"
"CST7.1",0,1.78140654314513,0.728,0.021,0,"Mast cells","CST7"
"HDC",0,1.72254229191654,0.592,0.004,0,"Mast cells","HDC"
"RAB27B",0,1.69370571361482,0.64,0.004,0,"Mast cells","RAB27B"
"CALB2",0,1.60337359691531,0.616,0.002,0,"Mast cells","CALB2"
"KIT",0,1.58385135596894,0.608,0.005,0,"Mast cells","KIT"
"C1orf186",0,1.50167414095564,0.6,0.002,0,"Mast cells","C1orf186"
"AC020571.3",0,1.25614325601107,0.408,0.003,0,"Mast cells","AC020571.3"
"RP11-354E11.2",0,1.09090947292874,0.416,0.001,0,"Mast cells","RP11-354E11.2"
"LAX1",0,0.952753609805939,0.352,0.003,0,"Mast cells","LAX1"
"KRT1",0,0.946286824478644,0.36,0.001,0,"Mast cells","KRT1"
"TESPA1",0,0.721655042119671,0.28,0.003,0,"Mast cells","TESPA1"
"HPGDS.2",4.13497160292383e-296,2.9834900913975,0.904,0.064,8.85586868198197e-292,"Mast cells","HPGDS"
"GRAP2",1.71382130014539e-281,0.49199358501959,0.256,0.003,3.67049107852139e-277,"Mast cells","GRAP2"
"SAMSN1.2",2.14614837107199e-278,2.62067056024705,0.816,0.053,4.59640596632489e-274,"Mast cells","SAMSN1"
"RAC2.2",2.43124002325101e-277,1.88698362402153,0.744,0.044,5.20698675779668e-273,"Mast cells","RAC2"
"HPGD",8.24069406775428e-257,1.86569652356486,0.672,0.038,1.76490944849093e-252,"Mast cells","HPGD"
"FCER1A.1",2.28554878319189e-252,1.56645123124652,0.784,0.051,4.89495982896208e-248,"Mast cells","FCER1A"
"TPSAB1",3.89113795062707e-247,7.66548780541994,1,0.113,8.333650148858e-243,"Mast cells","TPSAB1"
"CTD-3203P2.2",8.65959501787971e-238,0.720992886884306,0.272,0.005,1.8546254649793e-233,"Mast cells","CTD-3203P2.2"
"RHOH.1",1.87881012146338e-227,1.36777654722875,0.496,0.022,4.02384763713811e-223,"Mast cells","RHOH"
"RAB38",3.1154706750369e-222,1.31309023641267,0.424,0.016,6.67240354472653e-218,"Mast cells","RAB38"
"BATF",1.74496312835941e-173,1.28505267704784,0.44,0.023,3.73718753200736e-169,"Mast cells","BATF"
"AP1S3",2.50019005076214e-172,0.886666760995382,0.36,0.015,5.35465703171728e-168,"Mast cells","AP1S3"
"GALNT3",2.64221698974009e-166,0.642364851386326,0.256,0.007,5.65883612692634e-162,"Mast cells","GALNT3"
"CD52.2",5.90425507467868e-165,1.88968001037312,0.592,0.046,1.26451430934393e-160,"Mast cells","CD52"
"LAT.1",2.33624333742872e-146,1.06004986882934,0.456,0.031,5.00353235577108e-142,"Mast cells","LAT"
"GATA2.1",3.91432420302509e-145,1.7414230197764,0.584,0.054,8.38330814561883e-141,"Mast cells","GATA2"
"ARHGAP25",1.0696598594887e-142,0.820561381305659,0.296,0.012,2.29089052106696e-138,"Mast cells","ARHGAP25"
"KLRG1",6.39468910702464e-133,0.736642757778978,0.304,0.014,1.36955056605147e-128,"Mast cells","KLRG1"
"TNIK",1.44527849411217e-122,0.745549224973857,0.336,0.02,3.09535295084003e-118,"Mast cells","TNIK"
"TESC",1.82442805211098e-122,0.63108977488766,0.296,0.015,3.90737755920608e-118,"Mast cells","TESC"
"LAT2.1",1.2180524650118e-106,0.994189080648482,0.48,0.047,2.60870296431578e-102,"Mast cells","LAT2"
"VWA5A",7.53063476181885e-93,1.89176680480972,0.792,0.174,1.61283604693874e-88,"Mast cells","VWA5A"
"ALOX5AP.4",5.19548748566973e-91,1.66913799904838,0.76,0.137,1.11271755480589e-86,"Mast cells","ALOX5AP"
"BTK.1",9.26166355621641e-90,0.950684321780925,0.392,0.037,1.98357048383487e-85,"Mast cells","BTK"
"FCER1G.3",2.40878509392782e-88,1.41538013500156,0.936,0.201,5.1588950356652e-84,"Mast cells","FCER1G"
"SDPR.1",1.18310559437129e-84,1.47963788849008,0.488,0.062,2.533857251465e-80,"Mast cells","SDPR"
"RGS1.4",1.28122174880505e-84,2.72853393628988,0.792,0.168,2.74399261941578e-80,"Mast cells","RGS1"
"CPM.4",9.13315192279242e-83,1.50912520116055,0.632,0.106,1.95604714730445e-78,"Mast cells","CPM"
"SRGN.6",1.43473938845899e-77,3.01119786283681,1,0.44,3.07278134826261e-73,"Mast cells","SRGN"
"PAG1.1",2.99048718665205e-76,1.04544667105564,0.424,0.051,6.4047264076527e-72,"Mast cells","PAG1"
"BIRC3.4",7.16192361497709e-74,2.88357902408098,0.808,0.228,1.53386918061964e-69,"Mast cells","BIRC3"
"CD37.4",4.47318275937637e-71,1.24692999602974,0.6,0.105,9.58021551575637e-67,"Mast cells","CD37"
"LAPTM5.5",7.18216130463614e-69,1.58615255153855,0.856,0.214,1.53820348661392e-64,"Mast cells","LAPTM5"
"ARHGDIB.6",1.79782902185215e-66,1.57291769320705,0.808,0.208,3.85041041610075e-62,"Mast cells","ARHGDIB"
"TYROBP.3",5.24580343844029e-65,0.824782844288773,0.888,0.214,1.12349372241076e-60,"Mast cells","TYROBP"
"PHACTR1.1",1.42856471216786e-63,1.0485859650111,0.44,0.065,3.05955704404991e-59,"Mast cells","PHACTR1"
"ALDH1A1.1",1.72992098095916e-62,0.974503407542521,0.456,0.068,3.70497176492023e-58,"Mast cells","ALDH1A1"
"ADRB2",3.74821300978946e-62,1.33142368916328,0.56,0.112,8.02754780306608e-58,"Mast cells","ADRB2"
"SMYD3",2.09130891534873e-55,0.962368675279579,0.512,0.105,4.47895630400237e-51,"Mast cells","SMYD3"
"SELK.3",1.70446894274062e-54,2.03273950401733,0.976,0.838,3.65046113466759e-50,"Mast cells","SELK"
"PRKX",4.87212591245076e-54,0.634269181688327,0.28,0.031,1.04346320666958e-49,"Mast cells","PRKX"
"STX11.3",8.48456198582299e-53,1.26088804822516,0.624,0.157,1.81713864050371e-48,"Mast cells","STX11"
"GLUL.5",2.03966954914243e-52,2.55792648406961,0.984,0.771,4.36836027339835e-48,"Mast cells","GLUL"
"ACSL4",1.33994744046412e-51,1.42410730552002,0.688,0.212,2.86976543324201e-47,"Mast cells","ACSL4"
"TSTD1.1",1.81396847709791e-50,0.797900299241387,0.368,0.058,3.8849762874006e-46,"Mast cells","TSTD1"
"RENBP.1",5.23746679154148e-50,0.813839097260117,0.36,0.054,1.12170826274444e-45,"Mast cells","RENBP"
"FTH1.4",1.24094008497376e-49,1.35663174295567,1,1,2.6577213799883e-45,"Mast cells","FTH1"
"RPL34.3",1.50246506967665e-49,0.899155445167494,1,0.999,3.21782943972648e-45,"Mast cells","RPL34"
"STK17B.4",5.38624790671807e-49,1.18424723434171,0.64,0.176,1.15357271418181e-44,"Mast cells","STK17B"
"CDC42EP3.5",7.60029224917338e-49,1.51316319242554,0.64,0.179,1.62775459100546e-44,"Mast cells","CDC42EP3"
"CD83.4",5.31964338840994e-48,1.68545719687052,0.776,0.263,1.13930802449576e-43,"Mast cells","CD83"
"RPL36AL.1",1.05285895098084e-46,0.968551962677284,1,0.974,2.25490801531567e-42,"Mast cells","RPL36AL"
"HAVCR2.2",2.1725077934303e-46,0.769290963489107,0.36,0.057,4.65285994118967e-42,"Mast cells","HAVCR2"
"REL.4",7.00236400474175e-45,1.9415678946481,0.88,0.47,1.49969629889554e-40,"Mast cells","REL"
"VAMP8.4",2.12054889167306e-44,0.737253005158359,0.696,0.185,4.54157956129619e-40,"Mast cells","VAMP8"
"RASSF5.2",3.22497048796987e-44,0.868514240754419,0.36,0.061,6.90691929408508e-40,"Mast cells","RASSF5"
"SDCBP.5",5.75515371925877e-44,1.57083532397996,0.976,0.917,1.23258127205365e-39,"Mast cells","SDCBP"
"ALOX5.1",8.58345774106631e-43,0.675359076325906,0.28,0.038,1.83831914440417e-38,"Mast cells","ALOX5"
"RPL7.2",2.85903828362587e-42,0.71479860434208,1,0.999,6.12320229204152e-38,"Mast cells","RPL7"
"RGS2.3",4.69783133487316e-42,2.33081650163717,0.92,0.603,1.00613453698978e-37,"Mast cells","RGS2"
"RPL21.3",6.7709405918507e-42,0.659652460293071,1,1,1.45013234655666e-37,"Mast cells","RPL21"
"CREM.5",1.25016151509488e-41,2.25018824649147,0.824,0.458,2.67747091687871e-37,"Mast cells","CREM"
"COL6A2.6",2.45292673360395e-40,-2.21972555482841,0.52,0.88,5.25343318535958e-36,"Mast cells","COL6A2"
"ANXA2.5",2.00094789378888e-39,-1.29329876635939,0.776,0.993,4.28543010412764e-35,"Mast cells","ANXA2"
"RPS29.5",1.42544191055937e-38,0.823790852144089,1,0.998,3.05286893984499e-34,"Mast cells","RPS29"
"DUSP6.4",2.86645761699231e-38,1.4777599027676,0.576,0.178,6.13909227831244e-34,"Mast cells","DUSP6"
"LTC4S.3",5.03861658369818e-38,0.840127703631184,0.384,0.075,1.07912051373064e-33,"Mast cells","LTC4S"
"ARHGAP18.2",3.96245285161337e-37,0.865999234578642,0.584,0.169,8.48638527230036e-33,"Mast cells","ARHGAP18"
"ACTG1.6",9.10332639596433e-37,-1.18919532002683,0.912,0.994,1.94965941422368e-32,"Mast cells","ACTG1"
"PFDN5.3",1.12570359243473e-36,0.758649322204205,0.992,0.988,2.41091938391747e-32,"Mast cells","PFDN5"
"MAOB",1.4937098289377e-36,1.06982521677963,0.536,0.161,3.19907834063588e-32,"Mast cells","MAOB"
"PTGS2.5",9.43404064438437e-36,1.84951530467535,0.712,0.29,2.0204884848078e-31,"Mast cells","PTGS2"
"IFITM3.6",1.07490764891604e-35,-1.57913866081449,0.608,0.943,2.30212971168348e-31,"Mast cells","IFITM3"
"C10orf128.2",5.39011348269887e-35,0.539852321369134,0.264,0.041,1.15440060458962e-30,"Mast cells","C10orf128"
"NTM",1.010749635735e-34,0.740331149728436,0.296,0.052,2.16472249485364e-30,"Mast cells","NTM"
"COL6A1.6",1.18436306544628e-34,-1.86310042720551,0.376,0.835,2.5365503772663e-30,"Mast cells","COL6A1"
"GALC",2.50141174645434e-33,0.668459665677159,0.336,0.068,5.35727353738127e-29,"Mast cells","GALC"
"CD82.5",7.22444606718439e-33,1.13397740606722,0.744,0.346,1.54725961420888e-28,"Mast cells","CD82"
"VAPA.3",1.3519006757204e-32,1.13963949587955,0.952,0.789,2.89536567719037e-28,"Mast cells","VAPA"
"CST3.5",1.96705320269266e-32,-1.17339291998291,0.944,0.993,4.21283784420687e-28,"Mast cells","CST3"
"SERPING1.5",5.86862724768639e-32,-1.64212082236001,0.48,0.858,1.25688389763699e-27,"Mast cells","SERPING1"
"NDUFA4.5",8.89573396017934e-32,0.936033346892518,1,0.938,1.90519934225161e-27,"Mast cells","NDUFA4"
"RPS27A.4",1.01018333205417e-31,0.581696977601351,1,0.999,2.16350964226042e-27,"Mast cells","RPS27A"
"BST2.4",2.00180288743745e-31,1.03555675627348,0.704,0.281,4.28726124402479e-27,"Mast cells","BST2"
"PAK1.1",9.74361128656728e-31,0.920931568919479,0.424,0.117,2.08678922924411e-26,"Mast cells","PAK1"
"COL1A2.5",1.05521329411249e-30,-1.97612048676621,0.584,0.886,2.25995031200071e-26,"Mast cells","COL1A2"
"STXBP2.2",2.63390237748707e-30,0.481848131434134,0.272,0.048,5.64102872186406e-26,"Mast cells","STXBP2"
"S100A10.4",6.16255930833993e-30,-1.17817231990443,0.952,0.995,1.31983532706716e-25,"Mast cells","S100A10"
"EMP1.5",8.10582657811161e-30,-1.34585568131478,0.528,0.891,1.73602487823416e-25,"Mast cells","EMP1"
"RPS27.4",1.20458985831531e-29,0.521020524684155,1,0.999,2.5798700995539e-25,"Mast cells","RPS27"
"CLIC1.3",1.83214201325196e-29,0.875984156781639,1,0.956,3.92389854978173e-25,"Mast cells","CLIC1"
"STMN1.5",2.22064243269407e-29,0.946097075002487,0.52,0.168,4.75594989810089e-25,"Mast cells","STMN1"
"RBM8A.4",2.67003828470134e-29,1.00127830143596,0.92,0.798,5.71842099434486e-25,"Mast cells","RBM8A"
"GSN.5",8.54556256767289e-29,-1.71787991473701,0.624,0.934,1.8302031351185e-24,"Mast cells","GSN"
"PTGS1",1.02338962998754e-28,0.891126660042906,0.456,0.137,2.1917935705443e-24,"Mast cells","PTGS1"
"SPINT2.2",1.9586514997345e-28,0.512308300581528,0.304,0.061,4.19484391698139e-24,"Mast cells","SPINT2"
"TNFRSF18.1",2.17040205841521e-28,0.543782905798007,0.264,0.049,4.64835008850785e-24,"Mast cells","TNFRSF18"
"RPL26.4",3.26165516918786e-28,0.529777100428551,1,0.999,6.98548687584964e-24,"Mast cells","RPL26"
"CPEB4.4",4.22215025587373e-28,1.29706417835444,0.688,0.347,9.04257920300477e-24,"Mast cells","CPEB4"
"RPS14.2",5.16719239582493e-28,0.510957416505749,1,0.999,1.10665759541383e-23,"Mast cells","RPS14"
"ELF1.4",5.96076624143441e-28,1.31327111786218,0.816,0.527,1.27661730592801e-23,"Mast cells","ELF1"
"PLIN2.5",8.82396951492703e-28,1.89090190193227,0.656,0.309,1.88982955101192e-23,"Mast cells","PLIN2"
"PPIB.5",1.01623700815974e-27,-0.98795743488241,0.712,0.939,2.17647480037573e-23,"Mast cells","PPIB"
"BGN.5",1.27450632733083e-27,-2.04015125417497,0.576,0.846,2.72961020124444e-23,"Mast cells","BGN"
"CALR.3",1.65520755552615e-27,-1.03090168050466,0.592,0.925,3.54495802167035e-23,"Mast cells","CALR"
"LPXN.4",1.80996984604511e-27,1.00682861158573,0.376,0.096,3.87641241927481e-23,"Mast cells","LPXN"
"DCN.6",8.69576193652701e-27,-1.9344007273923,0.816,0.938,1.86237133394599e-22,"Mast cells","DCN"
"ZNF331.5",1.01932013042668e-26,1.55882270433074,0.584,0.249,2.18307792333483e-22,"Mast cells","ZNF331"
"CTNNBL1",1.58661741764827e-26,1.01779274783831,0.616,0.286,3.3980585233773e-22,"Mast cells","CTNNBL1"
"CD53.4",1.69542560352671e-26,0.645045736520808,0.408,0.106,3.63109301507315e-22,"Mast cells","CD53"
"FSTL1.6",2.22589537215813e-26,-1.48751916451854,0.448,0.833,4.76720011855108e-22,"Mast cells","FSTL1"
"MGP.6",2.84167113188303e-26,-1.84043576375549,0.84,0.953,6.0860070631539e-22,"Mast cells","MGP"
"RPL32.4",3.06951577739273e-26,0.520707165569488,1,0.999,6.57398194044202e-22,"Mast cells","RPL32"
"DUSP10.2",6.54674667784871e-26,1.02249900202964,0.616,0.275,1.40211673599486e-21,"Mast cells","DUSP10"
"SAT1.6",8.93655965269713e-26,0.824483621988772,1,0.956,1.91394298081814e-21,"Mast cells","SAT1"
"C1R.6",2.62816996223098e-25,-1.82894803201527,0.48,0.828,5.6287516081101e-21,"Mast cells","C1R"
"SPARC.5",2.68173838147818e-25,-1.77926892864867,0.472,0.85,5.74347909161181e-21,"Mast cells","SPARC"
"RPL41.3",2.74662896890786e-25,0.413664141681881,1,1,5.88245526270997e-21,"Mast cells","RPL41"
"CAPG.6",3.12924074265931e-25,1.23102712789356,0.888,0.634,6.70189489855344e-21,"Mast cells","CAPG"
"VCAN.6",5.06532040502842e-25,-1.75458025276875,0.264,0.705,1.08483967114494e-20,"Mast cells","VCAN"
"SYTL3.1",7.46106667378657e-25,0.519615194689886,0.32,0.077,1.59793664952487e-20,"Mast cells","SYTL3"
"PLTP.6",1.09911723441182e-24,-1.7141246535013,0.256,0.713,2.35397938093979e-20,"Mast cells","PLTP"
"PCOLCE.5",1.74424696498403e-24,-1.46188911972561,0.544,0.845,3.7356537249063e-20,"Mast cells","PCOLCE"
"CKLF.4",2.30665506340314e-24,1.08146609142027,0.688,0.372,4.94016314929051e-20,"Mast cells","CKLF"
"DDIT4.6",3.37856819119691e-24,1.61091479074165,0.856,0.621,7.23587949508641e-20,"Mast cells","DDIT4"
"EMP2.4",3.39954468130891e-24,-0.975296732590656,0.304,0.749,7.28080484395928e-20,"Mast cells","EMP2"
"B4GALT5.1",6.31296250643803e-24,0.773345828892193,0.504,0.192,1.35204718000383e-19,"Mast cells","B4GALT5"
"RPS25.2",4.32100476048568e-23,0.503220222506119,1,0.999,9.25429589553217e-19,"Mast cells","RPS25"
"EID1.4",1.16174857869379e-22,-0.836449635387971,0.64,0.922,2.4881169309885e-18,"Mast cells","EID1"
"SVIP.2",1.31482314281523e-22,0.865647391035498,0.512,0.203,2.81595672496737e-18,"Mast cells","SVIP"
"DUSP14.4",1.58614563487545e-22,1.33607813528905,0.744,0.496,3.39704810621275e-18,"Mast cells","DUSP14"
"PLD3.6",1.97417813635991e-22,-0.929363697578492,0.416,0.805,4.22809731464203e-18,"Mast cells","PLD3"
"GMFG.5",2.00354199583405e-22,0.543054514302148,0.496,0.159,4.29098589247777e-18,"Mast cells","GMFG"
"PSAP.5",2.05339565597997e-22,-0.820660218395259,0.904,0.986,4.3977574764123e-18,"Mast cells","PSAP"
"CD44.5",2.85195910072085e-22,0.986552277854787,0.984,0.909,6.10804080601384e-18,"Mast cells","CD44"
"MYL9.6",3.46468327879059e-22,-1.56202123410197,0.272,0.672,7.4203121781858e-18,"Mast cells","MYL9"
"PRSS23.5",3.78806931369119e-22,-1.39766568752554,0.44,0.782,8.11290804913242e-18,"Mast cells","PRSS23"
"GAPDH.3",5.22842592568082e-22,-0.90411241886646,1,0.996,1.11977198050306e-17,"Mast cells","GAPDH"
"NFKBIA.5",7.15644023211766e-22,0.84099805504028,0.992,0.932,1.53269480451264e-17,"Mast cells","NFKBIA"
"RPL39.3",8.93858308099274e-22,0.447940913246608,1,0.998,1.91437633845622e-17,"Mast cells","RPL39"
"CTSK.6",9.08527937792184e-22,-1.12037065481668,0.28,0.714,1.94579428436952e-17,"Mast cells","CTSK"
"GNPTAB",2.04963081044642e-21,0.701969479892844,0.344,0.099,4.3896943067331e-17,"Mast cells","GNPTAB"
"NFIC.6",2.24348517147135e-21,-0.864456366729395,0.384,0.78,4.80487219174019e-17,"Mast cells","NFIC"
"TNFRSF1A.4",2.79405666825435e-21,-0.856333542284219,0.28,0.696,5.98403116640034e-17,"Mast cells","TNFRSF1A"
"RPL14.2",2.82265256540369e-21,0.63704225418614,1,0.997,6.04527499932508e-17,"Mast cells","RPL14"
"VPS37B.3",3.03903432354744e-21,0.820002357296528,0.408,0.141,6.50869981074155e-17,"Mast cells","VPS37B"
"CALD1.5",3.77900547682633e-21,-1.14205816129854,0.488,0.855,8.09349602971895e-17,"Mast cells","CALD1"
"RPS28.3",6.29970709627178e-21,0.442536019488989,1,0.999,1.34920826880853e-16,"Mast cells","RPS28"
"THY1.6",6.87357310538423e-21,-1.55102743536189,0.192,0.597,1.47211315198014e-16,"Mast cells","THY1"
"ASPN.6",7.68791889003207e-21,-2.26661679609535,0.48,0.779,1.64652158867817e-16,"Mast cells","ASPN"
"H3F3B.4",9.03986739133522e-21,0.617683061111579,1,0.998,1.93606839920226e-16,"Mast cells","H3F3B"
"LRP1.6",9.15238632305044e-21,-0.906134831008069,0.416,0.815,1.96016657880771e-16,"Mast cells","LRP1"
"ENO1.6",1.04042229267079e-20,-0.890530411934867,0.768,0.968,2.22827242421303e-16,"Mast cells","ENO1"
"ANXA1.3",1.48529899237783e-20,1.18678447054551,1,0.988,3.1810648519756e-16,"Mast cells","ANXA1"
"RPL11.3",1.4886104949037e-20,0.472573207200972,1,1,3.18815709693526e-16,"Mast cells","RPL11"
"ASAH1.4",2.04750939358406e-20,0.995691596075466,0.76,0.518,4.38515086823898e-16,"Mast cells","ASAH1"
"MFGE8.6",2.18661301951193e-20,-1.34366071124863,0.312,0.693,4.6830691038887e-16,"Mast cells","MFGE8"
"SERPINH1.6",2.88401126744584e-20,-0.96590256953237,0.2,0.618,6.17668693148875e-16,"Mast cells","SERPINH1"
"SGK1.6",2.95073545677671e-20,1.15680749537088,0.92,0.747,6.31959012777869e-16,"Mast cells","SGK1"
"LDHA.6",3.73270368807216e-20,-0.842878501219686,0.888,0.971,7.99433148874415e-16,"Mast cells","LDHA"
"SDC2.5",5.97715720271863e-20,-1.09981586545662,0.432,0.795,1.28012775810625e-15,"Mast cells","SDC2"
"COL1A1.5",7.34477946157777e-20,-2.34740750717693,0.344,0.712,1.57303141728611e-15,"Mast cells","COL1A1"
"RASGEF1B.3",7.73628750430387e-20,0.874074146449904,0.536,0.226,1.65688069479676e-15,"Mast cells","RASGEF1B"
"HLA-C.5",9.79464716465743e-20,-0.849883137293954,0.88,0.978,2.09771958325468e-15,"Mast cells","HLA-C"
"S100A13.6",1.11324397401721e-19,-1.09790075209644,0.488,0.812,2.38423461915266e-15,"Mast cells","S100A13"
"PTPRC.4",1.14347222060714e-19,0.384142858621476,0.376,0.109,2.44897445487431e-15,"Mast cells","PTPRC"
"ISLR.6",1.19751663082503e-19,-1.0933117180519,0.352,0.737,2.56472136823798e-15,"Mast cells","ISLR"
"DAB2.5",1.24633693911958e-19,-0.992407912710023,0.328,0.737,2.66927982251241e-15,"Mast cells","DAB2"
"NNMT.6",1.30340854108434e-19,-1.13492049933138,0.592,0.883,2.79151007244034e-15,"Mast cells","NNMT"
"FKBP10.6",1.33878145325409e-19,-0.879837214639253,0.272,0.667,2.86726823843429e-15,"Mast cells","FKBP10"
"C1S.6",1.36620129522104e-19,-1.37811822208657,0.552,0.84,2.9259933139749e-15,"Mast cells","C1S"
"FAU.4",1.67586260673792e-19,0.451481555571007,1,0.998,3.58919494485061e-15,"Mast cells","FAU"
"RPL27A.3",1.69517886206234e-19,0.437588640172163,1,0.999,3.63056456887892e-15,"Mast cells","RPL27A"
"RPS15.3",1.75005046236335e-19,0.414320033138098,1,0.999,3.74808307524358e-15,"Mast cells","RPS15"
"TANK.3",2.69705429767932e-19,0.914050970771214,0.672,0.394,5.7762811893398e-15,"Mast cells","TANK"
"DPT.6",3.0463127784815e-19,-1.54002974302,0.472,0.781,6.52428807767382e-15,"Mast cells","DPT"
"NFKB1.5",3.39917333687297e-19,0.906123822235176,0.656,0.347,7.28000953558084e-15,"Mast cells","NFKB1"
"LEO1",3.48346751802706e-19,0.716005653575178,0.448,0.174,7.46054238335855e-15,"Mast cells","LEO1"
"ANGPTL2.6",5.19579583686894e-19,-1.11730818101278,0.48,0.826,1.11278359438222e-14,"Mast cells","ANGPTL2"
"AKR1C1.6",5.29105838896582e-19,-1.04470985293066,0.216,0.622,1.13318597516481e-14,"Mast cells","AKR1C1"
