"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NNMT1",3.77400288336536e-32,0.276624905718275,0.989,0.864,8.08278197530358e-28,"3","NNMT"
"CCDC107",1.15754006558362e-31,0.281817627918867,0.599,0.47,2.47910355846045e-27,"3","CCDC107"
"SEC62",1.2079877655699e-31,0.261115462896897,0.956,0.91,2.58714739752104e-27,"3","SEC62"
"UBXN4",1.60630470039957e-31,0.2897697859735,0.786,0.673,3.44022277684576e-27,"3","UBXN4"
"TMEM43",1.74116290943275e-31,0.317254840608108,0.642,0.518,3.72904860313213e-27,"3","TMEM43"
"CLEC3B",1.86727423480538e-31,0.351995651024041,0.546,0.414,3.99914122868269e-27,"3","CLEC3B"
"CAPN1",2.14680237698074e-31,0.275274670897597,0.511,0.376,4.59780665077966e-27,"3","CAPN1"
"COL5A1",3.45392077256535e-31,0.312115623869337,0.537,0.382,7.39726211860322e-27,"3","COL5A1"
"EHD2",3.9183069313041e-31,0.283285253342547,0.454,0.311,8.39183795477399e-27,"3","EHD2"
"CAST",9.29936807278175e-31,0.297908525731429,0.854,0.789,1.99164566014767e-26,"3","CAST"
"MESDC2",1.116989822597e-30,0.315223000553588,0.637,0.514,2.392257103056e-26,"3","MESDC2"
"LY6E",1.2251424661471e-30,0.387755877755294,0.844,0.73,2.62388761974724e-26,"3","LY6E"
"FBLN51",1.83432337480339e-30,0.257378603142977,0.336,0.196,3.92857037181641e-26,"3","FBLN5"
"TACC1",2.71515106814982e-30,0.304080284070617,0.768,0.673,5.81503904265648e-26,"3","TACC1"
"TMEM159",3.06796142875491e-30,0.288240841142127,0.338,0.209,6.5706529919644e-26,"3","TMEM159"
"KDELR32",3.6301555536261e-30,0.284855251999244,0.594,0.444,7.77470414920102e-26,"3","KDELR3"
"KIFAP3",4.80261253710688e-30,0.272262508499081,0.411,0.273,1.02857552707218e-25,"3","KIFAP3"
"SH3D19",5.25561375845953e-30,0.265020163894579,0.356,0.227,1.12559479864928e-25,"3","SH3D19"
"RCN11",6.78415868149001e-30,0.304630336996878,0.623,0.501,1.45296326481472e-25,"3","RCN1"
"TMEM230",1.01908479002691e-29,0.280824339174069,0.803,0.728,2.18257389480064e-25,"3","TMEM230"
"FAM127A",1.75953092118325e-29,0.283195151973387,0.646,0.522,3.76838737389816e-25,"3","FAM127A"
"SLC39A13",5.78190642649556e-29,0.290717249226484,0.515,0.378,1.23831089936255e-24,"3","SLC39A13"
"OS9",1.11721413301554e-28,0.254481335571635,0.842,0.753,2.39273750867939e-24,"3","OS9"
"SPTBN1",1.34165419226789e-28,0.289635805283481,0.597,0.471,2.87342078358014e-24,"3","SPTBN1"
"PLSCR41",1.68127409516279e-28,0.260805073192087,0.341,0.212,3.60078472961014e-24,"3","PLSCR4"
"SCP2",2.78975561304382e-28,0.267675108044271,0.793,0.701,5.97481959645595e-24,"3","SCP2"
"PDGFRA1",3.97286214480836e-28,0.282133230498442,0.652,0.515,8.50867885553605e-24,"3","PDGFRA"
"ILK",6.5825145891714e-28,0.269093870001529,0.689,0.572,1.40977714956284e-23,"3","ILK"
"CELF2",1.01788004344797e-27,0.264109247824384,0.548,0.414,2.17999368905253e-23,"3","CELF2"
"PGRMC1",1.14652095793435e-27,0.272058415919401,0.728,0.62,2.455503935608e-23,"3","PGRMC1"
"CRISPLD2",1.44555424051245e-27,0.357149708005024,0.443,0.302,3.09594351690551e-23,"3","CRISPLD2"
"HSPB2",3.51509396777058e-27,0.251755634148728,0.358,0.235,7.52827675077425e-23,"3","HSPB2"
"MRC2",3.782714955372e-27,0.330877536068914,0.624,0.51,8.10144061992021e-23,"3","MRC2"
"PARVA",8.17023413741156e-27,0.264260447890342,0.44,0.318,1.74981904520943e-22,"3","PARVA"
"SRPX21",8.45775064757945e-27,0.277688134892215,0.416,0.287,1.81139645619209e-22,"3","SRPX2"
"HSD3B72",1.35502006741351e-26,0.332279140297661,0.702,0.55,2.90204647837952e-22,"3","HSD3B7"
"EEA11",2.0013400556094e-26,0.270708923967482,0.678,0.571,4.28626999709864e-22,"3","EEA1"
"C1orf123",3.23331161350228e-26,0.253275378305017,0.528,0.406,6.92478348263782e-22,"3","C1orf123"
"NFIB1",3.7535991800314e-26,0.252980103000039,0.648,0.519,8.03908336387325e-22,"3","NFIB"
"EDIL3",4.00453806472088e-26,0.299064246718827,0.465,0.334,8.5765191732127e-22,"3","EDIL3"
"ZBTB201",4.43819412711869e-26,0.258704205793231,0.587,0.46,9.50528036205009e-22,"3","ZBTB20"
"MFSD10",4.70599502238768e-26,0.259106276199576,0.542,0.421,1.00788295394477e-21,"3","MFSD10"
"GPX8",6.01520438174923e-26,0.27703463338612,0.572,0.446,1.28827632243923e-21,"3","GPX8"
"RTN3",6.22896138790084e-26,0.274870712780349,0.727,0.628,1.33405666044672e-21,"3","RTN3"
"AIG1",9.15952387031647e-26,0.270805736735433,0.546,0.429,1.96169522730568e-21,"3","AIG1"
"RAB32",2.23684918461569e-25,0.286506811379578,0.455,0.335,4.79065989869143e-21,"3","RAB32"
"STEAP11",3.68351648507813e-25,0.300856683164135,0.478,0.351,7.88898725609183e-21,"3","STEAP1"
"SERPINE1",4.09500756508521e-25,0.289657314860321,0.489,0.36,8.77027770214299e-21,"3","SERPINE1"
"UACA",4.25758052629026e-25,0.258825096954748,0.509,0.381,9.11846021315586e-21,"3","UACA"
"PSD3",5.59473952645575e-25,0.281398166046236,0.573,0.455,1.19822536438103e-20,"3","PSD3"
"IL13RA1",6.5951629885322e-25,0.25342732649774,0.437,0.317,1.41248605725394e-20,"3","IL13RA1"
"DIO2",2.74749945243715e-24,0.297283702924945,0.315,0.197,5.88431957728465e-20,"3","DIO2"
"CD276",4.13987491339548e-24,0.266998635477105,0.489,0.371,8.86637010201911e-20,"3","CD276"
"MFAP42",5.70668121653217e-24,0.420055392047703,0.706,0.58,1.22219991614469e-19,"3","MFAP4"
"PTN1",7.87171087498522e-24,0.611714050198935,0.311,0.196,1.68588431809558e-19,"3","PTN"
"ARL2BP",9.26533360557171e-24,0.261936742286564,0.563,0.461,1.98435649830529e-19,"3","ARL2BP"
"NUCB11",1.55965739085739e-23,0.254170226683344,0.826,0.748,3.34031823399928e-19,"3","NUCB1"
"FERMT2",1.90747903706711e-23,0.269933359373365,0.622,0.52,4.08524785368664e-19,"3","FERMT2"
"RTN4",3.44061715709561e-23,0.270066462183567,0.918,0.892,7.36876976535167e-19,"3","RTN4"
"C1QTNF1",4.97502482415757e-23,0.271367012130065,0.367,0.257,1.06550106658983e-18,"3","C1QTNF1"
"NBL12",6.170893872833e-23,0.3379566155374,0.75,0.623,1.32162034074464e-18,"3","NBL1"
"HEXA1",6.6014241091779e-23,0.254880345010098,0.711,0.606,1.41382700146263e-18,"3","HEXA"
"CTSA",1.27500987578923e-22,0.275463739752741,0.72,0.636,2.73068865097779e-18,"3","CTSA"
"IFI27",1.78600669949489e-22,0.304575400323506,0.704,0.605,3.82509054830821e-18,"3","IFI27"
"ABHD2",6.0770717948092e-22,0.267390992365604,0.538,0.427,1.30152646629429e-17,"3","ABHD2"
"ITGB1BP1",8.72760475985158e-22,0.260720738804089,0.685,0.592,1.86919111141741e-17,"3","ITGB1BP1"
"SHISA5",1.84470636206316e-21,0.254216726433941,0.515,0.415,3.95080761563067e-17,"3","SHISA5"
"PERP",2.15992177593112e-21,0.259944586379534,0.318,0.212,4.62590446751168e-17,"3","PERP"
"ZNF1061",7.02070650651415e-20,0.277577762229406,0.538,0.444,1.50362471250014e-15,"3","ZNF106"
"GADD45B1",2.75947414043904e-19,0.301839756848865,0.959,0.928,5.90996576657828e-15,"3","GADD45B"
"ATL3",3.44302869901598e-19,0.260621792610104,0.504,0.409,7.37393456468252e-15,"3","ATL3"
"LGALS3BP1",3.85673013132182e-17,0.366876192071483,0.6,0.525,8.25995892225194e-13,"3","LGALS3BP"
"FIBIN",4.88678053752778e-15,0.278042505927167,0.285,0.202,1.04660178772232e-10,"3","FIBIN"
"IFI6",2.20777633301517e-13,0.400257282154608,0.647,0.584,4.72839457241859e-09,"3","IFI6"
"CTSH1",4.82693302907569e-08,0.32147985443539,0.3,0.236,0.00103378424683714,"3","CTSH"
"MGP2",4.57825023830182e-174,1.18886813809029,1,0.947,9.805238535371e-170,"4","MGP"
"CRTAC12",7.38516281528762e-149,0.933387245224464,0.998,0.886,1.58168032015015e-144,"4","CRTAC1"
"OGN1",1.72832343766405e-139,1.11596120182062,0.868,0.544,3.70155030644509e-135,"4","OGN"
"CDO12",4.09370202344684e-134,1.09877632956898,0.902,0.642,8.76748162361609e-130,"4","CDO1"
"LUM2",1.1896238534638e-101,0.778732291242528,1,0.939,2.54781740696341e-97,"4","LUM"
"RERG1",1.3733331687363e-90,0.671505824173997,0.771,0.509,2.94126764748253e-86,"4","RERG"
"ITM2B1",6.4454184654911e-86,0.502149437194374,1,0.997,1.38041527275423e-81,"4","ITM2B"
"ASPN1",1.80406614132907e-85,0.706409866097474,0.963,0.757,3.86376845488446e-81,"4","ASPN"
"CAPS2",1.22881318155094e-84,0.622517969290148,0.683,0.38,2.63174919092765e-80,"4","CAPS"
"CD93",3.04686805075454e-80,0.581474912678902,1,0.957,6.525477304301e-76,"4","CD9"
"FN12",7.9556545229539e-80,0.549278231638982,1,0.976,1.70386252918104e-75,"4","FN1"
"PRELP1",2.03175639338987e-78,0.600583158807506,0.949,0.765,4.35141266772308e-74,"4","PRELP"
"IGFBP61",6.57082300772517e-75,0.58658547227951,0.967,0.799,1.4072731635645e-70,"4","IGFBP6"
"NBL13",5.98722091641895e-70,0.678306625481526,0.822,0.62,1.28228310366945e-65,"4","NBL1"
"CLU2",6.77077964386747e-69,0.651632209874397,1,0.957,1.4500978763271e-64,"4","CLU"
"TNC",2.16321199639817e-67,0.768373427940425,0.832,0.623,4.63295113268596e-63,"4","TNC"
"DCN2",1.58633859377735e-66,0.572222376919032,1,0.93,3.39746136629296e-62,"4","DCN"
"BGN2",1.07699395469464e-63,0.64426849994034,0.973,0.83,2.3065979527695e-59,"4","BGN"
"FMOD1",3.75632947839227e-63,0.555965441678274,0.865,0.619,8.04493084387272e-59,"4","FMOD"
"PCOLCE23",1.10550606102778e-62,0.435955430607351,0.954,0.686,2.36766233090319e-58,"4","PCOLCE2"
"TPPP33",1.17145250871828e-60,0.58675398873995,0.962,0.844,2.50889983792194e-56,"4","TPPP3"
"COMP2",7.3668441099682e-58,0.761049435677972,0.925,0.783,1.57775700303189e-53,"4","COMP"
"DKK32",1.42533803500382e-57,0.39814500294539,0.819,0.547,3.05264646956767e-53,"4","DKK3"
"VIM1",1.49391482364514e-57,0.432654411632553,1,1,3.19951737780079e-53,"4","VIM"
"S100A41",1.62365945626376e-57,0.351606181284653,1,0.995,3.47739145748009e-53,"4","S100A4"
"REXO23",3.3287467872577e-56,0.455194682166421,0.932,0.805,7.12917699426982e-52,"4","REXO2"
"ARL6IP51",4.72486931191006e-55,0.410845294908051,0.973,0.898,1.01192526053178e-50,"4","ARL6IP5"
"F52",5.73900392117018e-55,0.44506341502053,0.528,0.293,1.22912246979702e-50,"4","F5"
"PFKP2",3.52829557691983e-53,0.507635753992085,0.828,0.647,7.55655063708921e-49,"4","PFKP"
"ISLR2",6.96848531203649e-53,0.489167305759938,0.906,0.715,1.49244049927886e-48,"4","ISLR"
"DSTN1",9.17130501091652e-53,0.358272589623628,0.997,0.969,1.96421839418799e-48,"4","DSTN"
"ANKH2",7.05907271409248e-52,0.525593912411775,0.791,0.588,1.51184160317719e-47,"4","ANKH"
"PKM1",5.25712368413226e-51,0.359215173394621,0.996,0.963,1.12591817943061e-46,"4","PKM"
"AK12",1.23245376400662e-49,0.354433244876924,0.949,0.76,2.63954622637298e-45,"4","AK1"
"ADIRF1",1.31371890569847e-48,0.36603464327612,0.989,0.89,2.81359178033442e-44,"4","ADIRF"
"SH3BGRL32",2.95792787329227e-48,0.376498544890156,0.988,0.947,6.33499412623006e-44,"4","SH3BGRL3"
"MFGE82",3.75230300115694e-48,0.41149102458061,0.858,0.672,8.03630733757782e-44,"4","MFGE8"
"TNXB3",5.26849827328906e-47,0.441346742159582,0.911,0.732,1.12835427519032e-42,"4","TNXB"
"MAP1A2",2.21160001962086e-46,0.421946162931504,0.771,0.56,4.736583762022e-42,"4","MAP1A"
"COL6A22",8.52689604488217e-46,0.403489811980176,0.995,0.864,1.82620532593242e-41,"4","COL6A2"
"PLP22",1.07005954454826e-45,0.401184480383288,0.937,0.795,2.29174652655902e-41,"4","PLP2"
"RGS161",6.97274137396607e-45,0.401357617015434,0.769,0.563,1.49335202006231e-40,"4","RGS16"
"PCOLCE3",1.44993832613998e-44,0.421465651907993,0.98,0.828,3.105332913094e-40,"4","PCOLCE"
"CAV11",3.6758697984943e-44,0.391387124408888,0.96,0.804,7.87261034743525e-40,"4","CAV1"
"GPX32",6.87420209668887e-44,0.408510242310559,0.954,0.797,1.47224786304786e-39,"4","GPX3"
"C2orf402",1.84099745181637e-43,0.526483971504014,0.84,0.632,3.94286424255511e-39,"4","C2orf40"
"CD1512",2.21960004311722e-42,0.358686369822242,0.948,0.851,4.75371741234416e-38,"4","CD151"
"COL6A11",1.1588907746927e-41,0.343850860378668,0.967,0.816,2.48199637215936e-37,"4","COL6A1"
"DPT2",1.16556237524148e-41,0.335480700840231,0.951,0.76,2.49628493905467e-37,"4","DPT"
"S100A101",1.55497979811213e-41,0.343492845210753,1,0.994,3.33030023361675e-37,"4","S100A10"
"TMEM1001",3.16995095712525e-41,0.412202995551048,0.629,0.417,6.78908396487515e-37,"4","TMEM100"
"CDON1",5.95672446406342e-40,0.381695008265755,0.547,0.352,1.27575167846846e-35,"4","CDON"
"AQP12",4.85305699023546e-38,0.354323127924928,0.929,0.781,1.03937921559873e-33,"4","AQP1"
"HSD3B73",5.27986770983175e-38,0.36414423388506,0.761,0.549,1.13078926741467e-33,"4","HSD3B7"
"OMD",1.52707387134492e-36,0.349771845768575,0.345,0.18,3.27053411025942e-32,"4","OMD"
"SERTAD4-AS1",2.3302589928744e-36,0.314669981207254,0.448,0.268,4.99071568503909e-32,"4","SERTAD4-AS1"
"MINOS12",1.25353366634952e-35,0.34375424390895,0.938,0.875,2.68469305322077e-31,"4","MINOS1"
"CD821",9.34681413424506e-35,0.357477042245088,0.516,0.334,2.00180718313127e-30,"4","CD82"
"ANXA41",1.1451875518236e-34,0.393148697598988,0.86,0.74,2.45264817974061e-30,"4","ANXA4"
"SERTAD1",1.45353819979971e-33,0.433055884183172,0.869,0.808,3.11304276251103e-29,"4","SERTAD1"
"NDUFA4L21",5.7526679235526e-33,0.409254665368449,0.842,0.653,1.23204888918726e-28,"4","NDUFA4L2"
"CRIP11",2.28588602087033e-32,0.322801620431433,0.959,0.883,4.89568209089798e-28,"4","CRIP1"
"TIMP11",6.03614361088701e-32,0.287848709297243,0.995,0.969,1.29276087714367e-27,"4","TIMP1"
"NFIC1",6.59423396919366e-32,0.316358416189321,0.888,0.764,1.41228708918221e-27,"4","NFIC"
"SDC21",1.14569034833702e-31,0.309306858489856,0.918,0.777,2.4537250190334e-27,"4","SDC2"
"ABI3BP2",1.3639159358544e-31,0.391016874387714,0.859,0.697,2.92109875981938e-27,"4","ABI3BP"
"ABHD21",1.29021828603107e-30,0.343436784317355,0.596,0.425,2.76326050319274e-26,"4","ABHD2"
"HAS12",4.7311855684066e-30,0.325791408464239,0.811,0.636,1.01327801318564e-25,"4","HAS1"
"SBDS1",5.4932286879403e-30,0.290894400842145,0.923,0.841,1.17648478809617e-25,"4","SBDS"
"CYB5R32",6.33972534455492e-30,0.312411035110408,0.957,0.849,1.35777897704333e-25,"4","CYB5R3"
"ARL22",7.37582595350884e-30,0.310664329207991,0.863,0.728,1.57968064446299e-25,"4","ARL2"
"COL6A31",3.98788708692456e-29,0.351713331375759,0.88,0.739,8.54085777406634e-25,"4","COL6A3"
"EMP21",4.76349428007356e-29,0.306708354537504,0.874,0.731,1.02019756996335e-24,"4","EMP2"
"SOD12",7.65174628921026e-28,0.250937131295871,0.986,0.95,1.63877450276016e-23,"4","SOD1"
"SELM2",8.9839905750545e-28,0.265948382482822,0.98,0.881,1.92410126145942e-23,"4","SELM"
"CRYAB3",6.08325612216917e-27,0.28453402521817,0.868,0.692,1.30285096368497e-22,"4","CRYAB"
"ENO11",9.88008367276924e-27,0.282790742360068,0.988,0.963,2.11601752019699e-22,"4","ENO1"
"AKR1C21",8.56120668978024e-26,0.336891458351779,0.726,0.556,1.83355363675023e-21,"4","AKR1C2"
"MRGPRF1",8.62744143419794e-26,0.311023249331839,0.537,0.378,1.84773913196217e-21,"4","MRGPRF"
"PPIC1",1.22920173503987e-25,0.316580873972468,0.87,0.757,2.63258135593488e-21,"4","PPIC"
"COL5A2",1.31184378478209e-25,0.297515585580558,0.682,0.521,2.8095758338678e-21,"4","COL5A2"
"TPD52L11",1.5842257951393e-25,0.263412883416133,0.58,0.409,3.39293638544983e-21,"4","TPD52L1"
"DIXDC11",4.31296850660412e-25,0.284589733957908,0.524,0.37,9.23708465059404e-21,"4","DIXDC1"
"KAZALD11",5.79952350863654e-25,0.271327588662492,0.374,0.23,1.24208394984469e-20,"4","KAZALD1"
"CCPG12",8.05977845630765e-25,0.343064697461217,0.82,0.705,1.72616275198741e-20,"4","CCPG1"
"MXRA82",5.73012158501338e-24,0.297968488290707,0.772,0.613,1.22722013986232e-19,"4","MXRA8"
"UGDH2",1.02732419859784e-23,0.271705283176279,0.884,0.731,2.200220236137e-19,"4","UGDH"
"CRISPLD12",1.45515377206822e-23,0.322625551000915,0.52,0.365,3.11650283363851e-19,"4","CRISPLD1"
"GLI3",1.51301917940957e-23,0.296370416041304,0.398,0.263,3.24043317654148e-19,"4","GLI3"
"ID1",1.69374811592592e-23,0.257962937791772,0.648,0.486,3.62750033987853e-19,"4","ID1"
"PART11",2.12621494704683e-23,0.298341330526136,0.26,0.143,4.55371455209019e-19,"4","PART1"
"LBH1",2.42042001558301e-23,0.307626656679113,0.702,0.559,5.18381354737414e-19,"4","LBH"
"NDFIP11",2.97653237622525e-23,0.271930275337767,0.894,0.821,6.37483939016161e-19,"4","NDFIP1"
"GALNT181",3.95970737982788e-23,0.275465312950628,0.333,0.207,8.48050529537737e-19,"4","GALNT18"
"CFI2",4.4555971361846e-23,0.260502281095578,0.649,0.48,9.54255238656656e-19,"4","CFI"
"FAM134B2",6.20984869199116e-23,0.287420007327496,0.678,0.53,1.32996329436375e-18,"4","FAM134B"
"SLC29A12",9.73508810870849e-23,0.290998143875727,0.563,0.41,2.0849638202421e-18,"4","SLC29A1"
"CTGF3",1.13822740447255e-22,0.40639555868053,0.875,0.749,2.43774163215887e-18,"4","CTGF"
"LTBP1",1.23757889570512e-22,0.306384783184789,0.599,0.444,2.65052272093166e-18,"4","LTBP1"
"SOX52",4.24838969559277e-22,0.296584077314284,0.463,0.321,9.09877621105104e-18,"4","SOX5"
"ANGPTL42",1.57225777132127e-21,0.297448138837106,0.805,0.655,3.36730446883877e-17,"4","ANGPTL4"
"CD47",2.87680828182032e-21,0.2905034479332,0.803,0.713,6.16126029717457e-17,"4","CD47"
"DLX42",8.23947157028372e-21,0.265675927414937,0.425,0.282,1.76464762620766e-16,"4","DLX4"
"C10orf542",2.71478403635817e-20,0.295277793476545,0.787,0.665,5.8142529706683e-16,"4","C10orf54"
"FAM114A11",3.5797752698612e-20,0.255288274800472,0.756,0.619,7.66680469546173e-16,"4","FAM114A1"
"CILP1",1.77565251040269e-19,0.669720528449445,0.5,0.369,3.80291498152944e-15,"4","CILP"
"LIMA11",1.83765547217465e-19,0.307255064267676,0.829,0.719,3.93570672475646e-15,"4","LIMA1"
"EPB41L22",9.49155425928103e-19,0.276238784866544,0.761,0.643,2.03280617571022e-14,"4","EPB41L2"
"ARL4D1",9.73333177536442e-19,0.285349404127375,0.614,0.478,2.0845876663298e-14,"4","ARL4D"
"TSPAN21",8.20365211919013e-18,0.373981520368336,0.345,0.227,1.75697617436695e-13,"4","TSPAN2"
"FAM3C1",3.32171383368104e-17,0.259951464630916,0.728,0.634,7.11411451759468e-13,"4","FAM3C"
"S100A132",3.49160769076408e-17,0.254200950111987,0.914,0.797,7.47797619130943e-13,"4","S100A13"
"GALNT152",4.31455475074136e-17,0.274601394607689,0.496,0.371,9.24048190966277e-13,"4","GALNT15"
"CCND11",4.84226547433434e-17,0.250558871612541,0.612,0.479,1.03706799663819e-12,"4","CCND1"
"GEM1",5.65006399261248e-17,0.27944245741734,0.865,0.758,1.21007420529782e-12,"4","GEM"
"PPP3CA",1.12220660479293e-14,0.279182604739181,0.702,0.614,2.40342988548501e-10,"4","PPP3CA"
"CBR3",1.67096953306983e-14,0.274502140253552,0.596,0.489,3.57871544897566e-10,"4","CBR3"
"SCRG12",6.52403736324161e-12,0.382507466608754,0.504,0.404,1.39725308208546e-07,"4","SCRG1"
"ITM2C2",1.3402773793663e-11,0.267818609273654,0.566,0.464,2.87047206338881e-07,"4","ITM2C"
"RNASE1",0,4.58137434695231,0.984,0.2,0,"5","RNASE1"
"C1QA",0,4.55470540102595,0.99,0.149,0,"5","C1QA"
"C1QB",0,4.26260906559492,0.977,0.127,0,"5","C1QB"
"C1QC",0,4.11407316423501,0.974,0.085,0,"5","C1QC"
"MARCO",0,3.77816552060007,0.915,0.083,0,"5","MARCO"
"TYROBP",0,3.7320546469047,0.996,0.148,0,"5","TYROBP"
"AIF1",0,3.4717491018359,0.978,0.097,0,"5","AIF1"
"FOLR2",0,3.33079037026912,0.914,0.058,0,"5","FOLR2"
"CD74",0,3.21442720202163,0.992,0.474,0,"5","CD74"
"FCER1G",0,3.16516739108713,0.981,0.136,0,"5","FCER1G"
"CTSZ",0,2.98128712340857,0.959,0.415,0,"5","CTSZ"
"HLA-DRB1",0,2.88325524532041,0.946,0.259,0,"5","HLA-DRB1"
"LAPTM5",0,2.83919934231488,0.975,0.15,0,"5","LAPTM5"
"HLA-DRA",0,2.68402988735821,0.975,0.36,0,"5","HLA-DRA"
"CTSS",0,2.6767988731799,0.962,0.261,0,"5","CTSS"
"LYVE1",0,2.6681753451243,0.701,0.051,0,"5","LYVE1"
"CD14",0,2.66217081392644,0.92,0.28,0,"5","CD14"
"MS4A6A",0,2.65690988204112,0.92,0.072,0,"5","MS4A6A"
"FTL",0,2.60304108161131,1,0.999,0,"5","FTL"
"LYZ",0,2.55152748487441,0.911,0.089,0,"5","LYZ"
"LGMN",0,2.54882818303917,0.874,0.405,0,"5","LGMN"
"VAMP8",0,2.53474699395447,0.934,0.12,0,"5","VAMP8"
"VSIG4",0,2.48495844940762,0.854,0.06,0,"5","VSIG4"
"TNF",0,2.44336591323153,0.66,0.118,0,"5","TNF"
"CYBB",0,2.44232696156751,0.855,0.038,0,"5","CYBB"
"HLA-DPA1",0,2.3989539954659,0.923,0.255,0,"5","HLA-DPA1"
"HLA-DRB5",0,2.31283450394031,0.914,0.136,0,"5","HLA-DRB5"
"HLA-DPB1",0,2.27895134347679,0.905,0.357,0,"5","HLA-DPB1"
"F13A1",0,2.26478294394899,0.641,0.039,0,"5","F13A1"
"ALOX5AP",0,2.24395000280357,0.846,0.077,0,"5","ALOX5AP"
"HLA-DMA",0,2.20597518702012,0.862,0.149,0,"5","HLA-DMA"
"NCF1",0,2.18384351458563,0.709,0.038,0,"5","NCF1"
"STAB1",0,2.14074873993115,0.746,0.057,0,"5","STAB1"
"CD83",0,2.0916951683996,0.833,0.215,0,"5","CD83"
"CTSB",0,2.07618680677752,0.985,0.806,0,"5","CTSB"
"CD163",0,2.04459514077775,0.798,0.036,0,"5","CD163"
"RGS1",0,2.01368076839298,0.721,0.123,0,"5","RGS1"
"FCGR2A",0,1.96981992204047,0.826,0.069,0,"5","FCGR2A"
"MSR1",0,1.94677274531593,0.771,0.033,0,"5","MSR1"
"CYBA",0,1.94576668098782,0.975,0.769,0,"5","CYBA"
"MS4A7",0,1.89431189238207,0.742,0.033,0,"5","MS4A7"
"CD681",0,1.8685232360916,0.945,0.583,0,"5","CD68"
"CCL3L1",0,1.85548625398615,0.378,0.037,0,"5","CCL3L1"
"FCGR3A",0,1.85414784954542,0.56,0.031,0,"5","FCGR3A"
"EMB",0,1.82321951273236,0.694,0.035,0,"5","EMB"
"MAFB",0,1.79822046789302,0.868,0.401,0,"5","MAFB"
"ACP5",0,1.77240399999817,0.647,0.068,0,"5","ACP5"
"FCGR2B",0,1.75388037163817,0.682,0.048,0,"5","FCGR2B"
"SPI1",0,1.71495839013011,0.64,0.03,0,"5","SPI1"
"GMFG",0,1.70441969063313,0.779,0.103,0,"5","GMFG"
"HLA-DMB",0,1.70325783651194,0.703,0.059,0,"5","HLA-DMB"
"GPX1",0,1.67277058188311,0.977,0.837,0,"5","GPX1"
"HLA-DQB1",0,1.65616673560226,0.748,0.108,0,"5","HLA-DQB1"
"MS4A4A",0,1.64448792256415,0.631,0.026,0,"5","MS4A4A"
"SLC40A1",0,1.63088221018486,0.558,0.116,0,"5","SLC40A1"
"FTH1",0,1.62666334196749,1,1,0,"5","FTH1"
"PLEK",0,1.6184872771215,0.662,0.064,0,"5","PLEK"
"LST1",0,1.56129524901067,0.748,0.056,0,"5","LST1"
"LILRB5",0,1.55896313832775,0.642,0.013,0,"5","LILRB5"
"ARHGAP18",0,1.53848320234975,0.715,0.122,0,"5","ARHGAP18"
"FPR3",0,1.52786193882807,0.637,0.028,0,"5","FPR3"
"S100A9",0,1.52444408445919,0.412,0.021,0,"5","S100A9"
"ARHGDIB",0,1.52163621583704,0.809,0.159,0,"5","ARHGDIB"
"ITGB2",0,1.51572213610725,0.702,0.055,0,"5","ITGB2"
"CSF1R",0,1.50162475537687,0.624,0.029,0,"5","CSF1R"
"CPVL",0,1.47154256087347,0.676,0.071,0,"5","CPVL"
"SRGN",0,1.42646393022793,0.926,0.401,0,"5","SRGN"
"HLA-DQA1",0,1.41691111223188,0.617,0.081,0,"5","HLA-DQA1"
"C5AR1",0,1.40852241937182,0.618,0.055,0,"5","C5AR1"
